X_ 1,X_ 2,X_ 3,X_ 4,X_ 5,X_ 6,X_ 7,X_ 8,X_ 9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,Y_ 1,Y_ 2,Y_ 3,Y_ 4,Y_ 5,Y_ 6,Y_ 7,Y_ 8,Y_ 9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_27,Y_28,Y_29,Y_30,Y_31,Y_32,Y_33,Y_34,Y_35,Y_36,Y_37,Y_38,Y_39,Y_40,Y_41,Y_42,Y_43,Y_44,Y_45,Y_46,Y_47,Y_48,Y_49,Y_50,Y_51,Y_52,Y_53,Y_54,Y_55,Y_56,Y_57,Y_58,IDEN
-87.150371,-87.1150035566884,-87.0608263443929,-86.813037,-86.7632909641085,-86.606394,-86.5620676518653,-86.693292,-86.754795,-86.825053,-86.913233,-86.98806,-87.063143,-87.120443,-87.150371,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.566824,36.6441420446512,36.6447708848516,36.647647,36.6487206745018,36.652107,36.6407466739073,36.407231,36.405496,36.349817,36.382621,36.369154,36.421415,36.45546,36.566824,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861
-88.949163,-88.81642,-88.8271780363405,-88.8167641573481,-88.5163580599794,-88.530322,-88.532233,-88.655488,-88.692709,-88.863298,-88.959839,-88.949163,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.410099,36.410732,36.5019683222569,36.5019514318132,36.5014641981633,36.152023,36.115416,36.117338,36.062746,36.137639,36.222834,36.410099,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867
-103.041924,-103.002434,-102.162463,-102.163015,-103.040824,-103.041924,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.500439,36.500397,36.500326,36.055249,36.055231,36.500439,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877
-101.564856,-101.47158,-101.041484,-101.041437,-101.041158,-101.56358,-101.564563,-101.564856,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.312493,34.31229,34.312444,34.130796,33.833625,33.830451,34.074228,34.312493,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881
-102.163015,-101.623466,-101.622831,-101.6228,-102.162752,-102.162809,-102.163015,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.055249,36.055405,35.624057,35.620196,35.620035,35.627515,36.055249,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892
-89.784901,-89.599547,-89.245437,-89.12717,-89.006848,-89.006117,-89.009139,-89.363085,-89.720463,-89.677613,-89.60073,-89.599357,-89.732238,-89.785809,-89.784901,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.641051,43.642636,43.643083,43.631724,43.633045,43.458759,43.28483,43.281305,43.293084,43.361197,43.380666,43.558041,43.571826,43.641049,43.641051,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935
-89.838135,-89.731738,-89.720463,-89.363085,-89.009139,-89.00892,-89.013582,-89.369128,-89.381734,-89.838167,-89.838135,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.206057,43.252203,43.293084,43.281305,43.28483,43.197721,42.84763,42.845064,42.856349,42.857397,43.206057,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937
-89.009139,-89.006117,-89.006848,-88.886052,-88.401041,-88.400426,-88.418439,-88.417987,-88.535843,-89.00892,-89.009139,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.28483,43.458759,43.633045,43.63354,43.630933,43.543532,43.370175,43.194697,43.196048,43.197721,43.28483,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938
-88.885697,-88.403195,-88.404187,-88.161654,-88.162274,-88.160873,-88.400426,-88.401041,-88.886052,-88.885697,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.895184,43.892977,43.9382,43.937683,43.891511,43.542943,43.543532,43.630933,43.63354,43.895184,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941
-88.04324,-87.888087,-87.887526,-87.766026,-87.5433267854761,-87.545382,-87.521755,-87.507419,-87.53994,-87.600882,-87.655183,-87.69892,-87.7285795423089,-88.041794,-88.04324,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.241018,44.240461,44.327589,44.327184,44.3275128561299,44.321385,44.259957,44.210803,44.15969,44.131695,44.081894,43.965936,43.8922088874568,43.891692,44.241018,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949
-89.223814,-88.98168,-88.981432,-88.735548,-88.736194,-88.489149,-88.248213,-88.242687,-88.252075,-88.245204,-88.606083,-88.605159,-89.223745,-89.223814,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.029246,45.028917,44.942841,44.943178,44.856376,44.855445,44.852739,44.679631,44.667794,44.584746,44.590515,44.678331,44.681365,45.029246,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962
-88.162274,-88.041794,-87.7285795423089,-87.736017,-87.726407,-87.700251,-87.708185,-87.706204,-87.790135,-87.7910201556716,-88.040528,-88.160873,-88.162274,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.891511,43.891692,43.8922088874568,43.873721,43.810445,43.76735,43.722895,43.679542,43.563054,43.5430150907866,43.542361,43.542943,43.891511,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963
-76.590107,-76.559646,-76.557088,-76.534654,-76.453711,-76.375064,-76.290671,-76.177396,-76.157953,-76.186705,-76.358393,-76.396794,-76.402957,-76.572077,-76.590107,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.238862,36.351056,36.354895,36.358385,36.378092,36.258901,36.223497,36.109191,36.059517,36.047725,36.020019,36.026443,36.072867,36.109463,36.238862,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029
-101.998493,-101.629257,-101.471562,-101.47158,-101.564856,-101.99802,-101.998493,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.74819,34.747649,34.747462,34.31229,34.312493,34.313039,34.74819,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079
-98.1119851837458,-98.045342,-97.8023129703503,-97.768704,-97.4623460298641,-97.462459,-98.104286,-98.109375,-98.1119851837458,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9982479946353,36.998327,36.998698609394,36.99875,36.9988242387969,36.593627,36.593578,36.610551,36.9982479946353,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113
-103.042738818608,-103.042711,-103.042617950565,-102.167471,-102.168839,-102.525184,-103.042769,-103.042738818608,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9541420403614,35.144735,35.1831572590084,35.183233,34.747417,34.746931,34.747361,34.9541420403614,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124
-84.367891,-83.929079,-83.922516,-84.158189,-84.363659,-84.367795,-84.367891,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.128452,43.132782,42.780821,42.776639,42.775778,43.117938,43.128452,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145
-98.705782,-98.320595,-98.114758,-98.109492,-98.706855,-98.705782,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.499319,43.498651,43.498297,43.196838,43.370075,43.499319,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170
-88.40407,-88.192611,-88.04324,-88.041794,-88.162274,-88.161654,-88.404187,-88.40407,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.244102,44.241947,44.241018,43.891692,43.891511,43.937683,43.9382,44.244102,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176
-88.039985,-88.040528,-87.7910201556716,-87.793239,-87.840955,-87.889207,-87.896286,-87.8965793338682,-87.924662,-87.959456,-88.063353,-88.039985,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.367755,43.542361,43.5430150907866,43.492783,43.420677,43.307652,43.197108,43.1921342479758,43.192145,43.192405,43.192117,43.367755,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180
-99.032971,-98.486108,-98.479927,-98.480377,-98.479841,-98.912583,-99.032309,-99.032408,-99.032971,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.696759,38.696878,38.676075,38.521841,38.26079,38.261088,38.261227,38.348334,38.696759,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181
-87.950385,-87.656794,-87.6382934137441,-87.625379,-87.572588,-87.579117,-87.529496,-87.527645,-87.5287176636979,-87.54737,-87.5352570508085,-87.908113,-87.945923,-87.950385,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.174882,39.172177,39.1574925472025,39.101806,39.057286,39.001607,38.971925,38.907688,38.9059437862892,38.875614,38.8524914649674,38.850107,38.850108,39.174882,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195
-88.470906,-88.47083,-88.012121,-88.007766,-88.360654,-88.470865,-88.470906,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.215029,39.374515,39.378968,39.173925,39.171118,39.171463,39.215029,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196
-86.085601,-85.952005,-85.684515,-85.686783,-85.799834,-85.798804,-85.860573,-86.069326,-86.080272,-86.07903,-86.085601,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.344189,39.347373,39.350049,39.130859,39.128897,39.068536,39.04091,39.03591,39.05027,39.079641,39.344189,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202
-85.864791,-85.638587,-85.448825,-85.447014,-85.44433,-85.578589,-85.862296,-85.862117,-85.863641,-85.864791,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.651693,40.653129,40.653607,40.566929,40.37914,40.379524,40.378367,40.406889,40.565525,40.651693,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204
-87.092563,-86.695637,-86.695804,-86.695071,-86.695127,-87.009477,-87.091542,-87.091006,-87.092563,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.214806,40.214367,40.178657,39.92277,39.864845,39.866705,39.867265,39.953009,40.214806,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208
-85.448825,-85.334667,-85.33603,-85.073861,-85.068479,-85.201146,-85.390539,-85.447014,-85.448825,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.653607,40.654413,40.917082,40.917823,40.56824,40.567242,40.566898,40.566929,40.653607,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213
-98.5044549836368,-98.2740170597529,-98.076034,-97.9318249263172,-97.931482,-97.931844,-98.487384,-98.505266,-98.5044549836368,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.002379876736,40.0023374507299,40.002301,40.0022363450196,39.653767,39.566921,39.567492,39.567603,40.002379876736,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225
-97.9318249263172,-97.8215008122752,-97.777155,-97.415833,-97.369199035315,-97.36867,-97.931482,-97.9318249263172,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0022363450196,40.0021868820889,40.002167,40.002001,40.0019393057605,39.654043,39.653767,40.0022363450196,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228
-97.807823,-97.698692,-97.701969,-97.152476,-97.153331,-97.8076,-97.807823,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.733855,37.735056,37.911325,37.912733,37.475544,37.474184,37.733855,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229
-88.485697,-88.110831,-88.080126,-88.070532,-88.055738,-88.033802,-88.050466,-88.0533508007759,-88.127378,-88.4890767387132,-88.485697,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.750328,36.74715,36.706739,36.678118,36.630475,36.551733,36.500053,36.4999962506816,36.49854,36.5012837190757,36.750328,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230
-88.819541,-88.813229,-88.812897,-88.484103,-88.485697,-88.4890767387132,-88.51192,-88.5163580599794,-88.8167641573481,-88.819541,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.753088,36.773115,36.946864,36.942096,36.750328,36.5012837190757,36.501457,36.5014641981633,36.5019514318132,36.753088,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232
-84.167318,-84.166377,-84.045409,-84.044843,-83.901329352181,-83.910613,-83.929375,-83.94774,-83.909479,-83.817894,-83.731005,-83.6994170918811,-83.699484,-83.698816,-83.817678,-83.817228,-83.916091,-84.050987,-84.05,-84.168127,-84.167318,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.825902,43.996901,43.996974,43.911146,43.9084270508442,43.89322,43.777091,43.735165,43.672622,43.673789,43.623369,43.6016371502565,43.565823,43.478957,43.479052,43.522345,43.522629,43.524064,43.567324,43.568899,43.825902,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245
-84.836889,-84.367795,-84.363659,-84.38471,-84.602761,-84.837085,-84.836889,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.118851,43.117938,42.775778,42.769882,42.76988,42.770479,43.118851,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247
-97.1481034661336,-97.1477235683009,-96.387835,-95.602315,-95.593788,-96.500843,-97.1458449594749,-97.1419103871983,-97.129533,-97.137904,-97.139173,-97.149122,-97.1481034661336,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5407440461867,48.5438916836506,48.544308,48.538887,48.172916,48.174108,48.1732234829905,48.1936276188745,48.257815,48.344585,48.430528,48.532305,48.5407440461867,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254
-97.1458449594749,-96.500843,-96.500901,-96.48255,-96.482092,-96.352708,-96.351727,-95.837177,-95.836827,-95.709148,-95.709619,-95.582155,-95.578839,-95.553392,-95.554248,-96.067621,-96.8559593490532,-96.854073,-96.882376,-96.8934933013398,-96.928506,-96.996364,-97.037354,-97.068987,-97.105616,-97.146745,-97.1458449594749,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1732234829905,48.174108,48.021656,47.963595,47.847428,47.847328,47.7603,47.760894,47.848219,47.848594,47.935805,47.933966,47.673677,47.67361,47.499893,47.499136,47.499173229529,47.57201,47.649025,47.6721269594437,47.744884,47.844398,47.933279,48.026267,48.091362,48.168556,48.1732234829905,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255
-96.48255,-95.70984,-95.709619,-95.709148,-95.836827,-95.837177,-96.351727,-96.352708,-96.482092,-96.48255,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.963595,47.96433,47.935805,47.848594,47.848219,47.760894,47.7603,47.847328,47.847428,47.963595,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256
-96.7857861825985,-96.280977,-96.28,-96.265366,-96.26614,-96.572697494194,-96.554507,-96.59567,-96.60104,-96.647296,-96.709095,-96.744436,-96.7857861825985,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6295908492609,46.630765,46.28222,46.10861,46.02161,46.0218916713577,46.083978,46.21985,46.319554,46.358499,46.435294,46.56596,46.6295908492609,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258
-89.96131,-89.752147,-89.728855,-89.611308,-89.5450313339691,-89.600544,-89.611819,-89.554289,-89.602374,-89.678046,-89.69263,-89.6276414416754,-89.623804,-89.592102,-89.64302,-89.680029,-89.692437,-89.733095,-89.901183,-89.9593752951737,-89.96131,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.388803,36.386396,36.427504,36.411273,36.344271398663,36.342985,36.309088,36.277751,36.238106,36.248284,36.224959,36.185460316606,36.183128,36.135637,36.10362,36.082494,36.020507,36.000608,35.999365,35.9990141101569,36.388803,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271
-98.726827,-98.723948,-98.27809,-98.273571,-98.2740170597529,-98.5044549836368,-98.613755,-98.726372963939,-98.726827,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.350398,40.350391,40.350347,40.350359,40.0023374507299,40.002379876736,40.0024,40.0023362731669,40.350398,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275
-99.846613,-99.492919,-99.200306,-99.199911,-99.070443,-99.070351,-99.001038,-98.991253,-98.803893,-98.75061,-98.79456,-98.672086,-98.625384,-98.525555,-98.525516,-98.556378,-99.297204,-99.812167,-99.812133,-99.846613,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.371298,48.370946,48.370658,48.155309,48.107857,48.021955,48.053294,47.99026,48.059901,47.982456,47.951614,48.0004,47.916399,47.915056,47.846276,47.847459,47.846811,47.847257,48.021451,48.371298,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293
-98.999803372711,-98.869037,-97.9502050115156,-97.949577,-97.927154,-98.318098,-98.970392,-98.970368,-98.99989,-98.999803372711,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9999862956524,49.000205,49.0005151189384,48.717693,48.543124,48.543773,48.544232,48.718089,48.718129,48.9999862956524,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294
-99.0057543501525,-99.003118,-98.034573,-98.006715,-98.0081017982778,-98.070515,-98.414518,-98.625379,-98.7243744138881,-99.005642,-99.0057543501525,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9399443091284,46.282898,46.282796,46.282626,45.9360126290493,45.93618,45.936504,45.938228,45.9386747332615,45.939944,45.9399443091284,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295
-98.500181,-97.98481,-97.986585,-97.961208,-98.467476,-98.467265,-98.499246,-98.500085,-98.500181,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.672413,47.6723,47.3261,47.240512,47.240453,47.325358,47.326538,47.587228,47.672413,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296
-99.480726,-99.26628,-98.499246,-98.467265,-98.467476,-98.439466,-98.439056,-99.036639,-99.44972,-99.446423,-99.480726,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.327076,47.327194,47.326538,47.325358,47.240453,46.979658,46.63112,46.630575,46.63163,46.980889,47.327076,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302
-99.5257000590717,-99.376068,-98.999803372711,-98.99989,-98.970368,-98.970392,-98.970975,-99.200306,-99.492919,-99.493189,-99.493002,-99.525895,-99.5257000590717,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9992712911555,48.999357,48.9999862956524,48.718129,48.718089,48.544232,48.370472,48.370658,48.370946,48.544834,48.718359,48.718384,48.9992712911555,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303
-97.472745,-96.8934933013398,-96.882376,-96.854073,-96.8559593490532,-96.85748,-96.84022,-96.8360095945419,-97.451512,-97.474337,-97.472745,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.672051,47.6721269594437,47.649025,47.57201,47.499173229529,47.440457,47.276981,47.2379818754871,47.239061,47.324776,47.672051,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304
-83.248595,-83.020798,-82.924781,-82.929588,-82.744931,-82.750747,-82.761827,-82.971307,-83.005204,-83.169981,-83.17233,-83.248428,-83.248595,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.443989,40.433795,40.415004,40.358123,40.349603,40.276996,40.125855,40.134933,40.136336,40.143087,40.244257,40.244466,40.443989,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305
-97.494254,-97.249127,-97.226281,-96.883948,-96.882345,-96.88457,-97.491346,-97.494254,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.151631,45.15117,45.151826,45.150224,44.97687,44.804436,44.804035,45.151631,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319
-97.981457,-97.979592,-97.373366,-97.227089,-97.226244,-97.226281,-97.249127,-97.494254,-97.981792,-97.981457,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.240415,45.588483,45.587634,45.558158,45.297647,45.151826,45.15117,45.151631,45.153295,45.240415,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320
-97.9787778096234,-97.77704,-97.542598,-97.228291,-97.227089,-97.373366,-97.979592,-97.9787778096234,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9359339920987,45.935393,45.935258,45.9356565956461,45.558158,45.587634,45.588483,45.9359339920987,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321
-88.886673,-88.7662,-88.73977,-88.524791,-88.40407,-88.404187,-88.403195,-88.885697,-88.886193,-88.886673,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.242622,44.243366,44.243303,44.244028,44.244102,43.9382,43.892977,43.895184,43.983233,44.242622,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340
-88.014205,-87.960179,-87.687437,-87.5316666819744,-87.531624,-87.531646,-87.578331,-87.600397,-87.594745845406,-87.593486,-87.577029,-87.640435,-87.6382934137441,-87.656794,-87.950385,-88.007766,-88.012121,-88.014205,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.480762,39.481309,39.48734,39.4771109927429,39.469378,39.347888,39.340343,39.312904,39.259383616483,39.247452,39.211123,39.166727,39.1574925472025,39.172177,39.174882,39.173925,39.378968,39.480762,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347
-88.147814,-87.953898,-87.97607,-87.951122,-87.9906,-88.027749,-88.1509,-88.147814,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.569086,38.570094,38.399928,38.290611,38.259715,38.255661,38.256097,38.569086,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348
-87.908113,-87.5352570508085,-87.521681,-87.498948,-87.545538,-87.62012,-87.637752,-87.6483567630745,-87.912286,-87.908113,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.850107,38.8524914649674,38.826576,38.757774,38.677613,38.639489,38.588512,38.5666287160576,38.570104,38.850107,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349
-90.355198,-90.206144,-90.199556,-90.118966,-90.03795,-89.92468,-89.717104,-89.714927,-89.602979,-89.601604,-89.638262,-89.749196,-89.969618,-89.994724,-90.134517,-90.286724,-90.355198,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.124245,40.155789,40.183945,40.235263,40.375041,40.435921,40.435655,40.319218,40.320129,40.122432,40.15487,40.126852,40.142358,40.108373,40.062023,40.055321,40.124245,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350
-88.929129,-88.908291,-88.71065,-88.490336,-88.4903994463247,-88.531576,-88.5610439294726,-88.61144,-88.693983,-88.753068,-88.835051,-88.9280048294943,-88.929129,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.302647,37.335727,37.33709,37.159358,37.0679576229479,37.067192,37.0839999809584,37.112745,37.141155,37.154701,37.196486,37.2263897662531,37.302647,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351
