VOD1,VOD2,VOD3,VOD4,VOD5,VOD6,VOD7,VOD8,VOD9,VOD10,VOD11,VOD12,VOD13,VOD14,VOD15,VOD16,VOD17,VOD18,VOD19,VOD20,VOD21,VOD22,VOD23,VOD24,VOD25,VOD26,VOD27,VOD28,VOD29,VOD30,VOD31,VOD32,VOD33,VOD34,VOD35,VOD36,VOD37,VOD38,VOD39,VOD40,VOD41,VOD42,VOD43,VOD44,VOD45,VOD46,VOD47,VOD48,VOD49,VOD50,VOD51,VOD52,VOD53,VOD54,VOD55,VOD56,VOD57,VOD58,VOD59,VOD60,VOD61,VOD62,VOD63,VOD64,VOD65,VOD66,VOD67,VOD68,VOD69,VOD70,VOD71,VOD72,VOD73,VOD74,VOD75,VOD76,VOD77,VOD78,VOD79,VOD80,VOD81,VOD82,VOD83,VOD84,VOD85,VOD86,VOD87,VOD88,VOD89,VOD90,VOD91,VOD92,VOD93,VOD94,VOD95,VOD96,VOD97,VOD98,VOD99,VOD100,VOD101,VOD102,VOD103,VOD104,VOD105,VOD106,VOD107,VOD108,VOD109,VOD110,VOD111,VOD112,VOD113,VOD114,VOD115,VOD116,VOD117,VOD118,VOD119,VOD120,VOD121,VOD122
0.189987652,0.189987652,0.189628292,0.19130847,0.18746622,0.188267195,0.18489829,0.188095288,0.185062563,0.185062563,0.181300417,0.180274698,0.175984501,0.181894854,0.189499148,0.194010736,0.200342206,0.200342206,0.208057095,0.208369307,0.21365153,0.204172042,0.199438263,0.192805478,0.195789567,0.195789567,0.191284108,0.191284108,0.19498938,0.205241395,0.205578943,0.205997499,0.205972224,0.205972224,0.205972224,0.203968359,0.203377493,0.197876613,0.195353261,0.191830457,0.19401092,0.19401092,0.192695639,0.197625026,0.200249568,0.204424598,0.199781582,0.199524672,0.19667767,0.19667767,0.191432498,0.191582186,0.188673483,0.1902644,0.191826136,0.19305596,0.200583556,0.200583556,0.203434324,0.212460692,0.219739161,0.226284402,0.217205417,0.215218441,0.207465282,0.207465282,0.196773777,0.192497232,0.184613953,0.182594975,0.186246155,0.186926273,0.192083576,0.192083576,0.196222235,0.200218475,0.205654124,0.210971614,0.208937883,0.209398682,0.202786527,0.202786527,0.199646305,0.198523467,0.193647235,0.2014267,0.209935536,0.218930694,0.223604537,0.223604537,0.233087732,0.235756448,0.238950236,0.243774553,0.247824675,0.251224211,0.25416724,0.25416724,0.257635454,0.258663655,0.261573209,0.260915914,0.26012755,0.259171291,0.261350392,0.261350392,0.26121777,0.262152189,0.263535199,0.261916819,0.255476061,0.25133885,0.243910197,0.243910197,0.236895114,0.23472189,0.228660081,0.227500964,0.225215282,0.226412296,0.224542329,0.224542329
0.162781279,0.162781279,0.16504886,0.169735424,0.170436241,0.177548167,0.174424461,0.178639342,0.172837811,0.172837811,0.169185376,0.166209088,0.159255597,0.161430844,0.170187833,0.175106038,0.180447392,0.180447392,0.18816978,0.184361752,0.18862264,0.180316508,0.180100745,0.174643842,0.174882415,0.174882415,0.175530665,0.175530665,0.177525794,0.173875256,0.172137073,0.170406542,0.169259157,0.169259157,0.169259157,0.169392743,0.168472865,0.170012598,0.171096786,0.172474253,0.174073191,0.174073191,0.175499754,0.177320723,0.178667662,0.178039129,0.175780956,0.174751273,0.176585178,0.176585178,0.174519028,0.177515088,0.179198867,0.18163402,0.178212323,0.176920799,0.176449982,0.176449982,0.173098886,0.178112517,0.178712724,0.185797567,0.179935935,0.181568737,0.176313185,0.176313185,0.170699776,0.177154454,0.173138685,0.193407285,0.201004525,0.214490523,0.216585263,0.216585263,0.223274189,0.222876875,0.222783554,0.221590867,0.218376433,0.216878749,0.212158849,0.212158849,0.208983487,0.214195635,0.21218812,0.233267616,0.24240578,0.25720799,0.255988139,0.255988139,0.264706825,0.260655125,0.256882961,0.250452871,0.251461909,0.251173017,0.249608131,0.249608131,0.2499775,0.248002101,0.247159467,0.248753239,0.252098464,0.254493461,0.25710162,0.25710162,0.262110193,0.264233634,0.265888066,0.265528142,0.260541761,0.259080315,0.251195479,0.251195479,0.244725986,0.24014208,0.233171317,0.234397368,0.241326657,0.245921885,0.245352564,0.245352564
0.200985105,0.200985105,0.200169844,0.199028836,0.193575668,0.191456791,0.189552766,0.191513513,0.188335011,0.188335011,0.185911411,0.182174797,0.177868384,0.17515044,0.178821593,0.178828955,0.183130361,0.183130361,0.187185496,0.18852381,0.192802793,0.193775321,0.194916201,0.194543408,0.196280007,0.196280007,0.197527092,0.197527092,0.199914322,0.199787759,0.195911122,0.193121782,0.190133096,0.190133096,0.190133096,0.190688246,0.188222422,0.191494962,0.192725359,0.195581903,0.196112294,0.196112294,0.197365161,0.196330752,0.195782514,0.18834052,0.183188506,0.178350186,0.180999515,0.180999515,0.17692351,0.182236572,0.184951907,0.192341962,0.190932859,0.191594645,0.187960745,0.187960745,0.184555741,0.182581473,0.180141087,0.181370513,0.183386635,0.185495832,0.184033759,0.184033759,0.186492123,0.186697326,0.185465159,0.193034786,0.201708308,0.209061898,0.21562685,0.21562685,0.225064822,0.230730113,0.236925523,0.243392939,0.237173992,0.23779142,0.227858198,0.227858198,0.221235602,0.222926241,0.214857946,0.234487071,0.247696318,0.264242247,0.268300735,0.268300735,0.281734927,0.277535403,0.277579029,0.260075623,0.255010791,0.246522321,0.248415752,0.248415752,0.242908727,0.247533073,0.251772818,0.263674715,0.266767869,0.27099181,0.272857238,0.272857238,0.276674281,0.27935638,0.280634511,0.280170838,0.273366754,0.271671165,0.264153039,0.264153039,0.25640316,0.251151629,0.243316735,0.238972701,0.241261005,0.241148452,0.241721926,0.241721926
0.181878794,0.186481872,0.189815669,0.187841416,0.187841416,0.192271357,0.189937225,0.188381531,0.18821308,0.191094782,0.19415349,0.200854318,0.200854318,0.206827481,0.223591851,0.231527217,0.260813946,0.258913129,0.271565239,0.261559657,0.261559657,0.257451222,0.245796376,0.231861809,0.205758495,0.194086321,0.18160079,0.18160079,0.18160079,0.166985266,0.167207951,0.16336156,0.171291891,0.169912105,0.169912105,0.166574366,0.166574366,0.166214715,0.161101946,0.156492441,0.146300767,0.145689085,0.142065064,0.146972335,0.146972335,0.147375233,0.153340291,0.158927883,0.169827704,0.17151136,0.174783764,0.170337683,0.170337683,0.170038423,0.162388874,0.157667332,0.147633305,0.147430074,0.144240284,0.142221888,0.142221888,0.14314911,0.14691147,0.147061877,0.164228209,0.171866648,0.183766631,0.180477884,0.180477884,0.187904328,0.186448576,0.182491642,0.185683344,0.192312712,0.199546403,0.210943796,0.210943796,0.220564622,0.232362624,0.241697808,0.255562956,0.254055814,0.257029093,0.251499494,0.251499494,0.246080448,0.242474111,0.23870006,0.234342877,0.23664008,0.237216542,0.246194065,0.246194065,0.251040388,0.261363847,0.269664184,0.287663612,0.289344491,0.294750442,0.295122441,0.295122441,0.296051845,0.295832181,0.295266249,0.284210824,0.274686943,0.267503112,0.271293894,0.271293894,0.263334129,0.273433202,0.277503986,0.292906191,0.28911667,0.291266814,0.291093385,0.291093385,0.28889332,0.295805704,0.296832438,0.306967464,0.313756202
0.200805692,0.200805692,0.201070839,0.196663363,0.187919793,0.179060948,0.179599457,0.180873956,0.184496392,0.184496392,0.184848211,0.185285709,0.187725629,0.191977551,0.196752081,0.197214875,0.200818415,0.200818415,0.205558485,0.204093997,0.207468413,0.195834159,0.190599967,0.183590278,0.187793428,0.187793428,0.183824393,0.183824393,0.187650134,0.204101619,0.201288941,0.201731972,0.196741781,0.196741781,0.196741781,0.198032811,0.194776961,0.201620285,0.20301452,0.208432227,0.207723797,0.207723797,0.209663097,0.208451019,0.205870173,0.19985612,0.194447447,0.190730426,0.187099092,0.187099092,0.181193862,0.182195186,0.179875225,0.187272561,0.189535135,0.193978484,0.19263649,0.19263649,0.195115601,0.194345749,0.192323187,0.193076493,0.194538549,0.196514563,0.194713666,0.194713666,0.195606156,0.194887294,0.193655467,0.193114539,0.193597287,0.195026057,0.196827953,0.196827953,0.198193702,0.200862517,0.202049378,0.20509577,0.200965567,0.200542876,0.200602076,0.200602076,0.197846449,0.20576626,0.206293443,0.218483308,0.215892599,0.220930239,0.218498734,0.218498734,0.214823082,0.216823504,0.214049821,0.221264925,0.224995166,0.229592148,0.229606973,0.229606973,0.231867707,0.231466398,0.232033268,0.23463761,0.235455078,0.237389623,0.233913917,0.233913917,0.235131066,0.233017949,0.229357626,0.227363578,0.2241343,0.224350133,0.217380443,0.217380443,0.214281058,0.211623593,0.204856345,0.204578796,0.205349015,0.208308229,0.205027214,0.205027214
0.193015292,0.193015292,0.203438923,0.212351285,0.223471216,0.234059884,0.231990123,0.234419696,0.230167222,0.230167222,0.227193505,0.222213791,0.216821761,0.211060794,0.209555005,0.20693674,0.204698679,0.204698679,0.203840023,0.207215364,0.20678784,0.219241698,0.228351601,0.23847397,0.240454837,0.240454837,0.248159319,0.248159319,0.251039374,0.23956056,0.240645183,0.237769056,0.242845668,0.242845668,0.242845668,0.243224523,0.246724803,0.242921491,0.238574502,0.233766373,0.225903371,0.225903371,0.219750799,0.206118962,0.197690452,0.180519922,0.184738036,0.17887926,0.18103441,0.18103441,0.186304729,0.185156688,0.188868268,0.189304275,0.198569846,0.202259841,0.208852206,0.208852206,0.217898754,0.214010059,0.219113279,0.206729918,0.201103036,0.191927615,0.186954516,0.186954516,0.181824695,0.179760777,0.176608877,0.17618574,0.180350586,0.183122376,0.187318675,0.187318675,0.191901893,0.193200746,0.196616668,0.198450013,0.203410506,0.20457815,0.213846456,0.213846456,0.219429507,0.224997349,0.233881411,0.234679638,0.224787857,0.219166684,0.207723779,0.207723779,0.19639808,0.1979889,0.190422979,0.208557078,0.216460369,0.230815471,0.227298421,0.227298421,0.235477442,0.230612158,0.224311273,0.225005861,0.232211968,0.237366867,0.24030957,0.24030957,0.248407324,0.252377429,0.255751904,0.256293161,0.249086574,0.249069538,0.245579475,0.245579475,0.239343386,0.245533858,0.242227124,0.266595597,0.276548256,0.290361246,0.288025294,0.288025294
0.257268934,0.257395782,0.24719524,0.258627996,0.254007515,0.26529862,0.26529862,0.277794005,0.282950286,0.29683911,0.293374213,0.286052424,0.281679253,0.27716361,0.27716361,0.270078438,0.271164537,0.267375524,0.283507395,0.291109975,0.300274406,0.297827113,0.297827113,0.305628539,0.303540776,0.300560145,0.29388136,0.29388136,0.297277485,0.293979274,0.293979274,0.290681062,0.284722766,0.284722766,0.285097276,0.284337078,0.282222417,0.28090126,0.28090126,0.281613524,0.280816238,0.279139552,0.272254452,0.264279628,0.26006024,0.254162637,0.254162637,0.24607539,0.245153779,0.239737976,0.238383079,0.23449119,0.233831644,0.230413467,0.230413467,0.226421641,0.228255168,0.225576736,0.235718613,0.242357488,0.249757005,0.252112195,0.252112195,0.258231011,0.256222139,0.257215799,0.247867106,0.23731843,0.230031985,0.223132682,0.223132682,0.214111735,0.218117631,0.212747498,0.22228636,0.220768186,0.226879324,0.223607563,0.223607563,0.221431644,0.223264523,0.219589702,0.222728777,0.218524181,0.220101482,0.212961486,0.212961486,0.207694261,0.205894406,0.199315578,0.218751398,0.240403231,0.256690475,0.262800115,0.262800115,0.283568539,0.28123628,0.286909088,0.27087028,0.260978379,0.254261494,0.253419372,0.253419372,0.246479329,0.25122572,0.249220191,0.259451384,0.254883324,0.25621343,0.24397484,0.24397484,0.23681149,0.2293299,0.218441114,0.219799659,0.231260036,0.239260357,0.239623491,0.239623491,0.250536278,0.24262988,0.241754915
0.21720652,0.221526941,0.219430602,0.22709412,0.225205767,0.235876377,0.235876377,0.242398502,0.242262595,0.253275918,0.24254347,0.234756826,0.223713032,0.220245666,0.220245666,0.213042598,0.215414379,0.214590062,0.229814398,0.237338961,0.246504092,0.243603546,0.243603546,0.250628154,0.247798378,0.24470787,0.23710548,0.23710548,0.239309053,0.236953931,0.236953931,0.23459881,0.219220423,0.219220423,0.213721778,0.215902126,0.209669898,0.215125733,0.215125733,0.218886965,0.219016543,0.224447228,0.217463696,0.213258486,0.207180237,0.205053972,0.205053972,0.200270204,0.200989803,0.200822212,0.206501146,0.211491653,0.215763811,0.218573163,0.218573163,0.223714685,0.219106974,0.219582745,0.20553292,0.1982473,0.18866266,0.187805297,0.187805297,0.181979116,0.190151779,0.192097806,0.204796183,0.200798048,0.205986327,0.205335986,0.205335986,0.202224725,0.20552741,0.202541356,0.204259886,0.201306951,0.200614281,0.200035601,0.200035601,0.194902313,0.195916533,0.196568967,0.195393178,0.190614359,0.188052625,0.190904072,0.190904072,0.188219032,0.200927979,0.204930379,0.222235284,0.212849413,0.217313079,0.215269632,0.215269632,0.207341237,0.221843081,0.219726568,0.243629571,0.242015947,0.252974833,0.252115574,0.252115574,0.247704561,0.248257486,0.245543045,0.245515892,0.245173024,0.243718098,0.249795886,0.249795886,0.249755761,0.257099137,0.263767644,0.271318462,0.268379372,0.268496079,0.268726279,0.268726279,0.265258616,0.26381609,0.262822496
0.179617851,0.176257945,0.171550379,0.181894179,0.18253084,0.197860349,0.198950923,0.210252595,0.212201923,0.226298992,0.215307213,0.204809954,0.191462266,0.187368903,0.186761323,0.177086358,0.17986481,0.17994787,0.187230586,0.186966833,0.189545644,0.188310978,0.18859183,0.188654802,0.192235548,0.191226066,0.193447301,0.193447301,0.200927498,0.201927719,0.197032807,0.192482404,0.179639314,0.179639314,0.173607093,0.175886474,0.16931514,0.173803491,0.175586554,0.17947633,0.17906338,0.184656422,0.176804212,0.170263227,0.163898658,0.15709333,0.157053644,0.150940725,0.14952807,0.147244224,0.144511178,0.142754026,0.141561042,0.139381561,0.138363444,0.136423586,0.135045571,0.133845543,0.131371544,0.129547216,0.12804218,0.12585795,0.12639533,0.125671414,0.125375689,0.125202882,0.128151262,0.132073296,0.133880394,0.135633054,0.134953203,0.138200865,0.138099786,0.139995665,0.136280029,0.131603345,0.128888215,0.127776316,0.129284004,0.126574605,0.135625459,0.13626111,0.147346494,0.144833691,0.151144631,0.153531009,0.154040874,0.150494741,0.150117998,0.149126435,0.149108706,0.148072587,0.144999037,0.146102374,0.145902382,0.145139558,0.146306426,0.149291423,0.142928569,0.138386617,0.133280141,0.137952054,0.137952054,0.133946737,0.140944604,0.146221538,0.161356603,0.163595267,0.167200146,0.162109877,0.162109877,0.162167102,0.156997533,0.152879718,0.145799747,0.146986191,0.147035231,0.150774133,0.150774133,0.153869235,0.154265219,0.15599651
0.300689265,0.300689265,0.305676134,0.313807866,0.312077296,0.317187417,0.309177867,0.314581194,0.308756013,0.308756013,0.298940329,0.294689897,0.286122762,0.290801899,0.300929674,0.304146076,0.311529653,0.311529653,0.321393337,0.321889597,0.329457253,0.320991215,0.314365998,0.30792787,0.305439654,0.305439654,0.29946008,0.29946008,0.296232677,0.303543169,0.306221332,0.310344495,0.305957293,0.305957293,0.305957293,0.304278757,0.302667899,0.304968253,0.310907017,0.315481726,0.317591315,0.317591315,0.32370737,0.322605538,0.323981144,0.316475133,0.30804988,0.302759812,0.296122231,0.296122231,0.288396294,0.286602286,0.280067956,0.282318775,0.288013022,0.291947533,0.300060431,0.300060431,0.306340488,0.311069564,0.318250559,0.317448442,0.311838957,0.307652233,0.308013537,0.308013537,0.302265785,0.306903121,0.308307691,0.319001891,0.317584908,0.320414062,0.309316784,0.309316784,0.305484004,0.289816088,0.277390417,0.255372629,0.259008804,0.253336754,0.257461133,0.257461133,0.262344064,0.271132094,0.279082594,0.30947021,0.326116498,0.344877241,0.347272522,0.347272522,0.363864634,0.362365967,0.362794564,0.359876645,0.361533976,0.363892514,0.36285997,0.36285997,0.364523305,0.367567088,0.367655583,0.381235702,0.385161622,0.393628048,0.389932823,0.389932823,0.394344284,0.395213194,0.391202149,0.394685476,0.384487969,0.386368243,0.369807453,0.369807453,0.360469964,0.358398679,0.342068452,0.342622571,0.334028251,0.33866264,0.326460832,0.326460832
0.187224689,0.185144999,0.184156106,0.193723869,0.195081751,0.209829836,0.209829836,0.219816296,0.222082581,0.235127561,0.2243644,0.215952027,0.203244673,0.204214271,0.204214271,0.195991883,0.200267377,0.203643946,0.209464622,0.207552631,0.207695818,0.207897355,0.207897355,0.206165186,0.208950056,0.209207762,0.212903315,0.212903315,0.217304665,0.213502708,0.213502708,0.209700751,0.202723134,0.202723134,0.199371064,0.200961957,0.198049025,0.201095461,0.201095461,0.202878775,0.198948022,0.201041722,0.185892696,0.177578087,0.166692526,0.161042834,0.161042834,0.152338524,0.149241749,0.145559813,0.14534125,0.148800075,0.150368849,0.152238903,0.151817441,0.155781695,0.152667534,0.153141554,0.146856324,0.147215912,0.143774953,0.144418344,0.144418344,0.144987462,0.143741647,0.145140726,0.143742943,0.146817784,0.146634602,0.150120072,0.150120072,0.153492028,0.155638683,0.159565813,0.156065342,0.147671817,0.143370263,0.140406365,0.140406365,0.13318227,0.139992707,0.138143311,0.151937653,0.151852352,0.158631579,0.158980296,0.158980296,0.158499055,0.15948419,0.15802083,0.156223244,0.155806256,0.154399527,0.160001085,0.160001085,0.159188247,0.161703276,0.166869805,0.16101079,0.153646139,0.145926266,0.14616611,0.14616611,0.138472026,0.142214994,0.143960575,0.159246738,0.166159503,0.172584123,0.174304294,0.174304294,0.18125776,0.181724052,0.183161844,0.180150987,0.177832196,0.177287992,0.177231877,0.177231877,0.175268194,0.177200734,0.176979237
0.22155782,0.22155782,0.224928588,0.233111152,0.233650017,0.245155855,0.237989568,0.244039186,0.232463366,0.232463366,0.224064873,0.216201624,0.202279497,0.195143164,0.196237649,0.195738231,0.196369976,0.196369976,0.197622676,0.194994064,0.194964849,0.183352551,0.184203258,0.17951594,0.195429103,0.195429103,0.198202728,0.198202728,0.214961985,0.249629553,0.244570581,0.245271574,0.236669421,0.236669421,0.236669421,0.231751889,0.223639015,0.215219529,0.213353155,0.211315835,0.212130894,0.212130894,0.210508094,0.208091641,0.207724128,0.198200698,0.190968053,0.183098714,0.179950751,0.179950751,0.172986907,0.174188318,0.172523176,0.175434984,0.17323663,0.174146553,0.170792805,0.170792805,0.168459556,0.165357155,0.161141026,0.15840238,0.16334703,0.164218853,0.167797698,0.167797698,0.171713615,0.168261445,0.171540049,0.160307906,0.158341747,0.151610918,0.15539159,0.15539159,0.154553809,0.155026012,0.158539833,0.15924107,0.165259391,0.164767986,0.171780754,0.171780754,0.176893465,0.179137091,0.187333793,0.190502356,0.188645204,0.187253919,0.185839768,0.185839768,0.185830368,0.195837366,0.196843141,0.216944716,0.217354033,0.229272939,0.218840506,0.218840506,0.216501222,0.205417029,0.192763214,0.184528423,0.187784963,0.187865548,0.189097502,0.189097502,0.194741852,0.196697716,0.197637751,0.192892928,0.185538041,0.183119601,0.180155806,0.180155806,0.172685973,0.173639035,0.170412008,0.17049429,0.165958349,0.164189658,0.156293463,0.156293463
0.287256921,0.287256921,0.283607022,0.280208116,0.267887056,0.261736384,0.265606656,0.270715756,0.279751481,0.279751481,0.282998175,0.285728581,0.292665309,0.294368312,0.290047822,0.28444421,0.28622438,0.28622438,0.28365924,0.290753879,0.293563011,0.294947526,0.287810985,0.286559684,0.286602836,0.286602836,0.278124516,0.278124516,0.276566827,0.283085867,0.27962963,0.276078299,0.275133429,0.275133429,0.275133429,0.280154291,0.280392574,0.301553898,0.307367839,0.318742555,0.313636626,0.313636626,0.319776542,0.317567698,0.311356555,0.306182072,0.301257514,0.302237073,0.294402493,0.294402493,0.288889602,0.282608296,0.273715658,0.267444511,0.267505789,0.266374801,0.267999256,0.267999256,0.269410881,0.274006433,0.276118444,0.288314885,0.290821581,0.296804569,0.287940031,0.287940031,0.287989012,0.275367112,0.265729834,0.241950525,0.238662881,0.231101702,0.234339005,0.234339005,0.23328487,0.233655327,0.235872521,0.231195862,0.224596527,0.218111732,0.213540242,0.213540242,0.206464756,0.211053403,0.209814546,0.226684581,0.229892757,0.239915085,0.241580627,0.241580627,0.247167722,0.262021666,0.264226012,0.295470572,0.305074734,0.324573895,0.32432623,0.32432623,0.330240474,0.324645621,0.321777173,0.316847535,0.317674766,0.315705277,0.310270948,0.310270948,0.311074244,0.302346336,0.296762345,0.279904123,0.271361294,0.263825737,0.256450912,0.256450912,0.249880346,0.251905032,0.246012778,0.250019984,0.246144999,0.25008452,0.24607874,0.24607874
0.243926861,0.243926861,0.250083814,0.259511427,0.269220947,0.283187011,0.28227229,0.286228184,0.279878304,0.279878304,0.277239649,0.274350496,0.268679942,0.273615026,0.281822261,0.288820128,0.287672036,0.287672036,0.295001702,0.283775833,0.280256651,0.263939033,0.273347817,0.26972117,0.277662646,0.277662646,0.286850787,0.286850787,0.301530622,0.286790614,0.278101631,0.266408909,0.266433221,0.266433221,0.266433221,0.268227039,0.266938002,0.263155824,0.257885808,0.255020462,0.258308364,0.258308364,0.253208321,0.254914772,0.256760651,0.255060073,0.257011111,0.253290791,0.267079504,0.267079504,0.269427964,0.282626669,0.297844218,0.307901622,0.297997642,0.294514975,0.293090523,0.293090523,0.283379768,0.288046152,0.286382725,0.293918421,0.294586672,0.296509841,0.293982678,0.293982678,0.291295136,0.280552885,0.277106249,0.257054941,0.251915104,0.240419743,0.238376262,0.238376262,0.235059638,0.234419738,0.233747151,0.242349593,0.258444252,0.267177063,0.277001511,0.277001511,0.291835335,0.293368196,0.303723287,0.306699647,0.312059974,0.313921679,0.311599767,0.311599767,0.316144096,0.307711003,0.305062235,0.293399327,0.295479201,0.292427591,0.292133889,0.292133889,0.295374611,0.295453589,0.296220709,0.307440923,0.315865912,0.324070289,0.316486743,0.316486743,0.323418817,0.321613658,0.317025056,0.329342371,0.345753471,0.363092592,0.375266789,0.375266789,0.394956325,0.391173217,0.395533346,0.383341834,0.38926873,0.381761847,0.382297079,0.382297079
0.171249955,0.168404089,0.164729857,0.173746167,0.174175157,0.187385998,0.187385998,0.197254408,0.198330934,0.209791377,0.198413486,0.190861128,0.178808663,0.178156685,0.178156685,0.170355409,0.174837114,0.177562344,0.189033095,0.188834302,0.193045486,0.18974615,0.18974615,0.190234123,0.189832855,0.185571705,0.184238596,0.184238596,0.188629049,0.181423062,0.181423062,0.174217074,0.161181038,0.161181038,0.157032692,0.160116938,0.155416892,0.159637301,0.159637301,0.163468067,0.162079978,0.166527971,0.155955239,0.148892678,0.141090729,0.139509437,0.139509437,0.133374013,0.134246478,0.133111477,0.134617304,0.132589939,0.131864731,0.12926348,0.12926348,0.126730015,0.124597037,0.122055224,0.116375208,0.114466281,0.112135132,0.116228053,0.116228053,0.11557137,0.1215265,0.125546069,0.136825096,0.138979261,0.142470076,0.141191245,0.141191245,0.14179103,0.141972469,0.141771099,0.13992411,0.131833034,0.129992461,0.12434015,0.12434015,0.118281271,0.123956139,0.118641256,0.129864436,0.129483454,0.136850199,0.138202122,0.138202122,0.137275916,0.139898164,0.139454435,0.139297355,0.135773879,0.133612542,0.13351625,0.13351625,0.128766697,0.126916895,0.126599438,0.117753892,0.112423116,0.105488363,0.109475717,0.109475717,0.105511793,0.112936463,0.117693013,0.135555597,0.142531587,0.149562857,0.149344941,0.149344941,0.154056431,0.148610692,0.148141409,0.135594996,0.134041667,0.129158491,0.133122462,0.133122462,0.133405457,0.136219966,0.139686515
0.278093868,0.274244485,0.278672255,0.27324056,0.276278868,0.27221461,0.26911222,0.268689043,0.262729203,0.265411711,0.264313633,0.272680685,0.284568312,0.292163663,0.303452218,0.317434735,0.336195305,0.346272554,0.35461881,0.365323718,0.360089562,0.363915859,0.358392898,0.357298492,0.344079459,0.33637811,0.32784441,0.322684582,0.322684582,0.31347571,0.301023881,0.296960999,0.28268289,0.272048838,0.272048838,0.280417773,0.296987616,0.300378583,0.307618964,0.310843122,0.327252328,0.317010356,0.322361765,0.304449985,0.302737556,0.293516251,0.288782698,0.288163261,0.288267352,0.281006409,0.276141368,0.26641038,0.277666651,0.279115364,0.289920651,0.290182934,0.300092856,0.292240506,0.300677117,0.278182153,0.268314659,0.250737515,0.250164141,0.248233287,0.247349598,0.249040414,0.250687995,0.252461268,0.247981292,0.247553801,0.239424766,0.235456628,0.22215137,0.217587064,0.210270726,0.20409401,0.207158098,0.206744448,0.214560573,0.216974912,0.224731936,0.228404548,0.234521604,0.239031526,0.236208904,0.235158852,0.23644398,0.234895778,0.24881214,0.260023073,0.267061916,0.293810272,0.308957319,0.327067545,0.337676787,0.341733278,0.350869669,0.34830794,0.35470962,0.354868253,0.354083338,0.34820736,0.343514036,0.344741662,0.340534721,0.346744317,0.342572118,0.348981825,0.34494372,0.350361828,0.342329522,0.346903762,0.332217631,0.325425626,0.313195874,0.306872326,0.308566624,0.307316814,0.315669175,0.316969565,0.344648526,0.360187712
0.231878258,0.229916496,0.237334364,0.229257291,0.225732758,0.219066879,0.217520855,0.217520855,0.215350736,0.217909648,0.217876107,0.233374738,0.249752114,0.262041892,0.27753604,0.27753604,0.294852592,0.303504059,0.317453728,0.315564214,0.299526867,0.291362995,0.282213788,0.282213788,0.266465565,0.259167524,0.247818133,0.246019786,0.246019786,0.237273403,0.219165361,0.219165361,0.20105732,0.216479102,0.216479102,0.234153781,0.23887079,0.25147528,0.243397546,0.243397546,0.247229767,0.238819825,0.228592054,0.223452026,0.22458733,0.226394992,0.218389985,0.218389985,0.21998998,0.215953741,0.208737744,0.210336376,0.21688439,0.224387532,0.226815304,0.226815304,0.234472063,0.233949606,0.23433643,0.225259057,0.215016759,0.208656139,0.202642145,0.202642145,0.192728781,0.192132857,0.186411704,0.187446836,0.18511887,0.185291773,0.183288749,0.183288749,0.180936638,0.181315125,0.179288412,0.176156609,0.181426288,0.182808492,0.200006125,0.200006125,0.205857971,0.222137725,0.239937113,0.268592426,0.268952312,0.27473674,0.271960617,0.271960617,0.272288493,0.273211731,0.269881886,0.264806301,0.262269116,0.26181474,0.26527622,0.26527622,0.261707812,0.265565787,0.269152645,0.279184872,0.279241292,0.280434836,0.284995307,0.284995307,0.287613839,0.299641562,0.304604,0.316050179,0.302837348,0.304224223,0.292122326,0.292122326,0.277588192,0.278613389,0.26690149,0.273558479,0.271155154,0.276267994,0.277770186,0.277770186,0.27646392,0.287701223
0.251305699,0.25038028,0.258659733,0.255008947,0.252847916,0.24713496,0.246740299,0.246029077,0.24646369,0.253044877,0.25446702,0.27272468,0.283163494,0.294144174,0.298903444,0.305556584,0.311322089,0.310939328,0.31171596,0.310333416,0.316565369,0.317144316,0.322621632,0.326006105,0.333401656,0.320107766,0.321561871,0.312857859,0.312857859,0.285544237,0.261269431,0.254564534,0.229547436,0.228975248,0.228975248,0.235783068,0.24086111,0.244149378,0.243938876,0.244692577,0.250159785,0.244655715,0.242827066,0.233120816,0.231278888,0.22716211,0.225538157,0.225538157,0.224669707,0.224766871,0.223825921,0.225349131,0.22831064,0.230858754,0.232636329,0.232636329,0.235162318,0.232554464,0.233298374,0.225751478,0.220698586,0.214941763,0.210613965,0.210613965,0.208353446,0.206946368,0.204385791,0.210955002,0.216326392,0.222194738,0.21556163,0.213867143,0.216871831,0.211513177,0.206728821,0.198909578,0.203087511,0.206247137,0.213108629,0.21259839,0.220598492,0.225223617,0.231313745,0.238241535,0.240275253,0.24215074,0.249635295,0.249532449,0.264162036,0.269718813,0.277927935,0.283098389,0.288126469,0.2913425,0.306536876,0.30718105,0.314103145,0.313222723,0.325761324,0.328580575,0.32331476,0.313302451,0.318021078,0.315834075,0.332362867,0.342083736,0.349069171,0.359711745,0.345811562,0.348451821,0.333881599,0.322666931,0.301631925,0.301096582,0.29089983,0.287136193,0.282473908,0.283326204,0.285389656,0.283534156,0.292246602,0.303509225
