SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM23,SM24,SM25,SM26,SM27,SM28,SM29,SM30,SM31,SM32,SM33,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM62,SM63,SM64,SM65,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM75,SM76,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM87,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM98,SM99,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121,SM122
0.309639081,0.32629131,0.339694932,0.340065695,0.340065695,0.347944884,0.311913818,0.307082201,0.28063327,0.268980632,0.244914848,0.234741678,0.234741678,0.245048697,0.256167175,0.242589166,0.224959336,0.211267897,0.213616473,0.197334782,0.197334782,0.166605507,0.142417832,0.1295127,0.174114726,0.231200258,0.258770441,0.306505425,0.306505425,0.385388964,0.430906378,0.473208618,0.47295013,0.449497881,0.449427048,0.409780675,0.409780675,0.357221359,0.37408923,0.364891842,0.325924424,0.29585835,0.297530616,0.258890207,0.258890207,0.203622663,0.258075338,0.256687492,0.301008807,0.287647495,0.335873666,0.322964924,0.322964924,0.290142111,0.258824575,0.232224741,0.192382457,0.182781548,0.148962498,0.13351964,0.131820504,0.121218217,0.115067118,0.110931003,0.079219634,0.067590678,0.061303339,0.050453413,0.049851096,0.034984863,0.029409996,0.021175872,0.103881782,0.128581703,0.164092658,0.181479008,0.181479008,0.237828289,0.214529445,0.190452487,0.155002209,0.155825657,0.133795939,0.116790287,0.116790287,0.107509411,0.086573018,0.082611058,0.071614092,0.07218227,0.074318583,0.061096205,0.061096205,0.073540327,0.078064909,0.062318178,0.052298688,0.046114525,0.054343008,0.062908652,0.062908652,0.053331983,0.050078014,0.052161241,0.087561976,0.091840507,0.092918815,0.08215129,0.08215129,0.096096352,0.104701501,0.095013921,0.082865439,0.072911792,0.080599485,0.097944421,0.097944421,0.087086912,0.088909395,0.09580231,0.115086084,0.106416272
0.319354134,0.340516241,0.353498103,0.360968344,0.347588627,0.351812783,0.334568798,0.33616706,0.307747285,0.292453531,0.274456929,0.248215498,0.23812126,0.225686435,0.219296031,0.215526147,0.201118187,0.194227678,0.187469305,0.193491799,0.18833587,0.186380857,0.17540038,0.175234485,0.17699147,0.239228021,0.245203258,0.327198145,0.333512438,0.398434022,0.417483451,0.417483451,0.414665377,0.395666927,0.38858621,0.37065209,0.343646368,0.299984577,0.301860495,0.301860495,0.289590135,0.266608049,0.255926414,0.219547276,0.199194447,0.163096513,0.218462893,0.218462893,0.225396593,0.229757686,0.255179652,0.284174944,0.258938854,0.217064461,0.229571625,0.229571625,0.225148512,0.209798207,0.204690331,0.18784102,0.16910561,0.136443108,0.145568236,0.145568236,0.139508551,0.130261677,0.129454685,0.118399754,0.105484636,0.082998307,0.072714077,0.072714077,0.062778417,0.106512096,0.115437933,0.19377749,0.209559994,0.26545953,0.237844767,0.237844767,0.237888646,0.210218522,0.179705378,0.121368185,0.106738393,0.090651032,0.079539567,0.079539567,0.063650039,0.069577155,0.065470897,0.063371619,0.058858115,0.063075763,0.077303974,0.077303974,0.073952465,0.06903854,0.073200992,0.070305954,0.058853039,0.038474516,0.058564631,0.058564631,0.059987253,0.065807985,0.075533149,0.086453872,0.07575501,0.061395022,0.078943684,0.078943684,0.077501519,0.070661199,0.075129446,0.105832901,0.110791827,0.103859212,0.096961048,0.096961048,0.112567984,0.10459074
0.235364532,0.238153763,0.240213351,0.233902563,0.230530914,0.228979036,0.212938783,0.212938783,0.201744559,0.212098545,0.209464832,0.21229159,0.226794484,0.247453304,0.238382632,0.238382632,0.236790008,0.230443571,0.230959347,0.190821238,0.176764269,0.165295487,0.146580649,0.146580649,0.124972778,0.152439029,0.153289093,0.196839404,0.214044907,0.255247831,0.249161824,0.249161824,0.253936506,0.228427603,0.216155372,0.219507676,0.227822668,0.226795623,0.229993221,0.229993221,0.256023996,0.226969324,0.210719656,0.170120442,0.20612985,0.194977796,0.225252434,0.225252434,0.25373481,0.255289942,0.296729921,0.288043455,0.27259872,0.258106177,0.272826719,0.272826719,0.27711718,0.24531865,0.23105864,0.192658381,0.169209855,0.119950359,0.113989608,0.113989608,0.102011792,0.090647512,0.083842103,0.068916356,0.060953853,0.049236018,0.045390681,0.045390681,0.04166935,0.085602098,0.096107119,0.158312599,0.158044853,0.199441581,0.17940972,0.17940972,0.166746178,0.162360361,0.141919554,0.118920786,0.106438728,0.102146925,0.130244559,0.130244559,0.123925109,0.126234489,0.138897549,0.147997478,0.128440811,0.099741927,0.089440993,0.089440993,0.074867113,0.090464291,0.088521607,0.103129831,0.109255409,0.126161149,0.119485426,0.119485426,0.11356196,0.097879468,0.092640798,0.09685387,0.10219791,0.103111127,0.109284023,0.109284023,0.128768034,0.118669574,0.111468979,0.109983846,0.104477096,0.096701891,0.087866767,0.087866767,0.087697625,0.074850763
0.341685593,0.353187793,0.356858179,0.343463397,0.331130054,0.336476531,0.321418839,0.320442844,0.290831974,0.268896819,0.250410177,0.232199047,0.252868736,0.247530472,0.237996946,0.23916142,0.247960667,0.225749481,0.224463778,0.160599727,0.147051462,0.1277303,0.128690629,0.127653809,0.124792234,0.157823605,0.169921041,0.266468458,0.291130838,0.342097881,0.345564606,0.348910422,0.37687451,0.338431009,0.315916086,0.251384965,0.223704423,0.179961814,0.215387273,0.21350755,0.211159294,0.190478037,0.196801642,0.183915564,0.167393129,0.115263442,0.183385974,0.183385974,0.20170321,0.228616238,0.271644907,0.320633653,0.289412354,0.256631949,0.237710056,0.237710056,0.2138283,0.188715227,0.163356282,0.12489393,0.109911433,0.086233785,0.078748837,0.078748837,0.067206447,0.058573484,0.051310844,0.037263721,0.032711491,0.024850656,0.021966768,0.021966768,0.018397493,0.04253728,0.04910885,0.095126984,0.103211486,0.133176946,0.136245251,0.136245251,0.143341455,0.13784833,0.131428039,0.105379255,0.104905541,0.091390666,0.082416945,0.082416945,0.069432941,0.057137679,0.059744025,0.029213625,0.039148871,0.033699901,0.034858694,0.034858694,0.039727627,0.050197425,0.062965501,0.095177809,0.108837406,0.132338184,0.125748568,0.125748568,0.140462484,0.120165481,0.105023463,0.080746115,0.077185858,0.067587904,0.078527158,0.078527158,0.08494472,0.076700072,0.076605379,0.09586096,0.095888709,0.090736638,0.082792901,0.082792901,0.093068493,0.082694697
0.320267441,0.339964644,0.345078434,0.355751751,0.355751751,0.374712416,0.337885097,0.338077033,0.293804259,0.277686616,0.240991587,0.255071897,0.255071897,0.264294815,0.257900671,0.255121583,0.234750502,0.228844549,0.206021791,0.191780696,0.191780696,0.176134848,0.147519842,0.140619642,0.17114499,0.210839457,0.231433473,0.28735526,0.28735526,0.362582072,0.404587742,0.439126277,0.46877249,0.44492456,0.441209416,0.423582252,0.423582252,0.387945968,0.384945627,0.374284097,0.31897849,0.280488314,0.249813867,0.215781774,0.215781774,0.162394164,0.20725771,0.206850543,0.259777872,0.249188972,0.294356798,0.303850937,0.303850937,0.291185133,0.290543119,0.279457567,0.264803564,0.239508821,0.20856731,0.181074869,0.181074869,0.145227466,0.124783215,0.108557533,0.067561437,0.058074232,0.044566459,0.038125776,0.038125776,0.029684214,0.024763194,0.019472159,0.104681464,0.133941311,0.172320506,0.201053093,0.201053093,0.264737412,0.241117646,0.226410018,0.201056545,0.206415834,0.179470828,0.159272779,0.159272779,0.155610922,0.12699985,0.120779656,0.126554216,0.144820907,0.160201666,0.144013465,0.144013465,0.178295742,0.150142391,0.120250727,0.070536615,0.060019016,0.048209068,0.079764258,0.079764258,0.084458232,0.091812971,0.105591079,0.126367355,0.109816009,0.088278069,0.084263802,0.084263802,0.074392674,0.085424773,0.083634681,0.103554515,0.099064781,0.108012707,0.108034109,0.108034109,0.104538455,0.089653162,0.079563726,0.075106388,0.068581004
0.305957526,0.309949721,0.304626713,0.291836782,0.28285184,0.282605918,0.277807553,0.277807553,0.263101301,0.247058918,0.239413748,0.222425926,0.249282623,0.244572678,0.234335563,0.234335563,0.246136828,0.236515546,0.247042879,0.192312724,0.182183786,0.175036975,0.190578197,0.190578197,0.184887028,0.2090611,0.223527382,0.306986385,0.320227259,0.347902391,0.330788131,0.330788131,0.347189737,0.300747048,0.266938071,0.194908872,0.17726098,0.143199523,0.19125407,0.19125407,0.201199099,0.188287428,0.20309581,0.200509031,0.197642511,0.151717443,0.229446396,0.229446396,0.256077723,0.271995097,0.323807808,0.355702349,0.317880601,0.269629716,0.269072118,0.269072118,0.252180418,0.223483659,0.203069355,0.17118266,0.15249182,0.114189319,0.102295738,0.102295738,0.090596523,0.079258822,0.069426671,0.048928513,0.042445471,0.034388963,0.028917626,0.028917626,0.023474929,0.068056702,0.07910066,0.122494769,0.121892125,0.158354961,0.136358111,0.136358111,0.114543475,0.11457867,0.101712002,0.0797337,0.081995172,0.085871043,0.102626482,0.102626482,0.098607225,0.088491208,0.099938516,0.08043059,0.077353777,0.052174103,0.056003475,0.056003475,0.055290247,0.08517707,0.103484156,0.13415122,0.1370709,0.160264003,0.149023639,0.149023639,0.140419005,0.124097831,0.112088931,0.091208547,0.085863004,0.076049823,0.080818223,0.080818223,0.08271286,0.075064444,0.072356329,0.089631176,0.090290088,0.088678977,0.079106101,0.079106101,0.088101737,0.075966209
0.240655903,0.272545559,0.293543073,0.295148132,0.295148132,0.305121441,0.294317235,0.310027486,0.264070557,0.254265904,0.239033435,0.226000603,0.226000603,0.214032599,0.204084796,0.195331814,0.16672978,0.162541836,0.154421745,0.168231861,0.168231861,0.166228686,0.160243595,0.167309513,0.21293702,0.260716807,0.277735006,0.299105036,0.299146667,0.350224767,0.374452819,0.403193204,0.379628337,0.363723198,0.364005471,0.346558711,0.344278243,0.310249238,0.300233962,0.289911314,0.249313572,0.232060549,0.21345817,0.193413127,0.192244946,0.167142488,0.226521306,0.23848557,0.268307941,0.259453424,0.300263318,0.280350856,0.276450743,0.234373388,0.229330067,0.216372643,0.190698202,0.176689719,0.166086784,0.15313005,0.149902391,0.129387033,0.14382985,0.142777593,0.144596896,0.135115293,0.142108229,0.124774214,0.121046564,0.099422265,0.085483209,0.070398385,0.109004343,0.130104527,0.150127905,0.18333802,0.185803786,0.231459495,0.205580409,0.193898783,0.169529101,0.163256198,0.133754139,0.115909405,0.114065546,0.110855953,0.095961188,0.09234639,0.086669366,0.090806057,0.092265553,0.084060035,0.083175502,0.093856902,0.089644349,0.078045466,0.054832131,0.048416236,0.045432517,0.037337522,0.036715464,0.023644235,0.040450082,0.043449464,0.045397383,0.041631849,0.051194225,0.042200571,0.041853851,0.025473512,0.045152208,0.048682297,0.056312711,0.051503967,0.064503878,0.080641742,0.081385656,0.073523857,0.072777324,0.079046889,0.088316191,0.079744691
0.224168904,0.228791201,0.244407485,0.251201986,0.251201986,0.255150434,0.238941524,0.234852791,0.222454833,0.212403676,0.192676405,0.182995793,0.182995793,0.180556127,0.19295567,0.188786153,0.187566029,0.192387436,0.205198596,0.220473293,0.220473293,0.217246292,0.20468376,0.213381735,0.233880586,0.309018012,0.323258221,0.344034444,0.344034444,0.403047205,0.422456046,0.473825326,0.431400937,0.420070068,0.424639053,0.406220017,0.406220017,0.381399165,0.365962932,0.352231534,0.312328779,0.297861833,0.280161475,0.264473134,0.264473134,0.246079435,0.242600175,0.234677168,0.222168057,0.212006971,0.21020659,0.223303454,0.223303454,0.220350472,0.21959984,0.220488566,0.220230812,0.200985079,0.180448758,0.161313096,0.161313096,0.142634814,0.143775066,0.131449938,0.117483652,0.105927745,0.106601624,0.091236283,0.091236283,0.072583103,0.060187578,0.046467096,0.066554696,0.066655256,0.073826921,0.09181419,0.09181419,0.114751919,0.096257997,0.084503055,0.125962299,0.153459855,0.156021141,0.156146099,0.156146099,0.194602721,0.164779696,0.155928039,0.110942316,0.102541797,0.084548738,0.074467791,0.074467791,0.074186848,0.08627349,0.081366202,0.079043844,0.07092643,0.079826923,0.065728277,0.065728277,0.04679323,0.064398612,0.062407094,0.069387936,0.064573019,0.07828658,0.065909257,0.065909257,0.048807424,0.060636521,0.058343124,0.05943242,0.053837964,0.062191521,0.070075317,0.070075317,0.061392485,0.058381818,0.060043705,0.061112639,0.053794249
0.292390471,0.296656525,0.290203669,0.276714546,0.268286356,0.268304537,0.252818093,0.252818093,0.233939227,0.240388088,0.236365072,0.232330054,0.259445439,0.277140999,0.262446465,0.262446465,0.263350397,0.254723768,0.262666114,0.201991728,0.188271064,0.178240463,0.181911137,0.181911137,0.166266888,0.192395737,0.203604837,0.265900315,0.281073885,0.310457461,0.299147015,0.299147015,0.308601926,0.270525734,0.249369143,0.228321827,0.229629342,0.217767231,0.240640345,0.240640345,0.268754741,0.240843014,0.23330647,0.194229018,0.220333186,0.190691019,0.22827889,0.22827889,0.252002575,0.245754869,0.288899982,0.291246185,0.281399327,0.261518269,0.273227314,0.273227314,0.288632501,0.252542822,0.234828996,0.185682034,0.162866211,0.114370132,0.106403937,0.106403937,0.093780654,0.082306954,0.07493665,0.05839758,0.052858662,0.042976432,0.039174091,0.039174091,0.036270169,0.098499974,0.116399454,0.196390494,0.202390982,0.260598954,0.232298239,0.232298239,0.214667857,0.207485489,0.184575643,0.145799102,0.129638103,0.123718772,0.139772721,0.139772721,0.124384166,0.119550049,0.124712457,0.133518412,0.118593442,0.095479733,0.083187575,0.083187575,0.075900867,0.09383153,0.089251049,0.104731452,0.111072556,0.132659709,0.121502527,0.121502527,0.112795531,0.092803676,0.083651654,0.085456975,0.093246744,0.094985331,0.104249686,0.104249686,0.128056878,0.117884536,0.112008771,0.11647884,0.113786335,0.107700862,0.098820759,0.098820759,0.102638507,0.088048565
0.258574425,0.261999873,0.266505834,0.261671692,0.253219969,0.248022392,0.231687954,0.231687954,0.218158534,0.230071297,0.22545301,0.233698574,0.249128365,0.271276273,0.260851319,0.260851319,0.259198563,0.250081783,0.24924188,0.207316653,0.193173078,0.181038619,0.166377888,0.166377888,0.147593369,0.174645181,0.176312888,0.228362156,0.24373273,0.284178409,0.276017504,0.276017504,0.282756468,0.256833261,0.240147628,0.236598052,0.24273564,0.239802589,0.240395277,0.240395277,0.260839156,0.232905748,0.217475756,0.181207428,0.212866275,0.203097253,0.229425791,0.229425791,0.256199213,0.254776033,0.288920238,0.286331166,0.274798293,0.263593922,0.278289902,0.278289902,0.287551039,0.25623303,0.24161884,0.20118093,0.178359258,0.130353063,0.127893494,0.127893494,0.116431659,0.106022845,0.101735145,0.088546052,0.079301129,0.065563243,0.060696429,0.060696429,0.055996438,0.099579444,0.109330271,0.176694559,0.178918416,0.223192559,0.203852471,0.203852471,0.19502714,0.190171424,0.169008824,0.142673879,0.1297095,0.124335265,0.155227419,0.155227419,0.148435133,0.151894605,0.166997755,0.178062485,0.157592815,0.127489126,0.118755878,0.118755878,0.104250164,0.124696627,0.124925319,0.144846486,0.15151245,0.171164555,0.163155145,0.163155145,0.155528188,0.143052996,0.138754892,0.146584126,0.150144495,0.153817021,0.157104963,0.157104963,0.174264145,0.162383202,0.151511588,0.149057923,0.144022356,0.136373546,0.126876743,0.126876743,0.126922199,0.112779921
0.384942924,0.399415963,0.398168699,0.387971891,0.378782594,0.384077377,0.36691428,0.367504277,0.329933092,0.31440505,0.299527862,0.288063478,0.302483992,0.303592628,0.288772228,0.285211288,0.275459041,0.256699337,0.246192601,0.189012058,0.176712628,0.162070779,0.150214391,0.14139789,0.150395939,0.168870406,0.175432712,0.255078291,0.28512934,0.333158537,0.338323008,0.356306407,0.37629505,0.344698165,0.321581513,0.277111888,0.261081735,0.234153729,0.253361421,0.248286755,0.241130886,0.218452373,0.213392471,0.183749599,0.178436181,0.136620836,0.183485063,0.185518352,0.210152392,0.231221868,0.271011451,0.311429453,0.292910456,0.277462446,0.27354115,0.271994028,0.253437515,0.224110578,0.202439896,0.16025365,0.140789541,0.103971165,0.092801301,0.089243539,0.073757782,0.063616831,0.05388867,0.037494381,0.030866532,0.023036134,0.019922668,0.019317219,0.028122855,0.078782688,0.094706979,0.189492243,0.206106941,0.26635881,0.24653779,0.25139686,0.253601463,0.236806415,0.211518372,0.159888522,0.148986694,0.13827231,0.133817562,0.126056001,0.105645096,0.095205468,0.096124793,0.073629945,0.067621929,0.052011615,0.045723547,0.043380535,0.035141215,0.061725073,0.068539654,0.104009639,0.11701368,0.144941781,0.137362372,0.148632548,0.135411577,0.114619591,0.099803597,0.066971343,0.077494519,0.067037195,0.080470977,0.083765318,0.096689507,0.088997133,0.100446129,0.106010731,0.106794054,0.101003403,0.092052004,0.091339553,0.097525544,0.08632061
0.305507463,0.305507463,0.32098449,0.329038206,0.329125139,0.321447988,0.302101201,0.293629824,0.296307977,0.296307977,0.277344184,0.27404467,0.2708498,0.251373864,0.233030227,0.209259492,0.20691037,0.20691037,0.187831783,0.185218032,0.1850797,0.1684357,0.15359084,0.138166785,0.128514644,0.128514644,0.112227266,0.172695674,0.187571793,0.253379135,0.295185006,0.360393934,0.365041459,0.365041459,0.368688313,0.331586749,0.339956236,0.309506087,0.311062798,0.288422386,0.266663646,0.266663646,0.282124175,0.24232875,0.213354276,0.17481043,0.197357439,0.196014111,0.214146985,0.214146985,0.244548488,0.289202193,0.31890246,0.358264607,0.360805291,0.391558519,0.375079638,0.375079638,0.359051749,0.308786131,0.284019873,0.202917728,0.197860927,0.155266903,0.146088133,0.146088133,0.142121084,0.130157677,0.1318366,0.089751453,0.079631303,0.066657797,0.099733576,0.099733576,0.101555615,0.140541926,0.168577541,0.242490662,0.230167366,0.240569517,0.252859842,0.252859842,0.251312835,0.229124045,0.215161988,0.196618187,0.174242278,0.135746099,0.178708431,0.178708431,0.184092016,0.197147224,0.217007607,0.228548373,0.20717949,0.173707512,0.180662721,0.180662721,0.162112678,0.179296747,0.191816713,0.213871725,0.203754088,0.204496001,0.182293592,0.182293592,0.166108472,0.142758115,0.120598196,0.127785055,0.142475613,0.151405363,0.154034036,0.154034036,0.181143033,0.16830364,0.159417603,0.126135321,0.110788607,0.093744791,0.084666079,0.084666079
0.366349617,0.366349617,0.373339804,0.37647989,0.375530648,0.363851263,0.345621579,0.333670787,0.334107316,0.334107316,0.316843039,0.308388508,0.303124782,0.275960329,0.259155128,0.233734537,0.232803258,0.232803258,0.216062706,0.220194033,0.223778988,0.21281152,0.19949552,0.189324219,0.186210766,0.186210766,0.170751683,0.229202304,0.246990699,0.302387423,0.342770045,0.398069924,0.394136012,0.394136012,0.390663293,0.351347603,0.35988424,0.323362976,0.326569476,0.307981211,0.286054698,0.286054698,0.303606086,0.265272603,0.235578764,0.210740401,0.228686159,0.231489825,0.249615068,0.249615068,0.282729372,0.320256912,0.339784586,0.38530853,0.383385158,0.409849945,0.395773003,0.395773003,0.383417493,0.334908981,0.306846888,0.231728971,0.223707767,0.180429631,0.171825551,0.171825551,0.16597292,0.153225599,0.153547034,0.113559641,0.102914609,0.088548374,0.11912297,0.11912297,0.120502749,0.155715712,0.18106029,0.257797876,0.247112878,0.259201584,0.278699294,0.278699294,0.284480859,0.258824995,0.24470257,0.227472023,0.204736212,0.160584141,0.204328442,0.204328442,0.211818789,0.222924857,0.242777729,0.250942491,0.230749173,0.195811782,0.197898236,0.197898236,0.178449961,0.204036023,0.218373675,0.24798199,0.239930189,0.251854386,0.225384173,0.225384173,0.206914161,0.180886431,0.154850521,0.166872136,0.182260201,0.194355756,0.19358691,0.19358691,0.223848133,0.208088872,0.193505287,0.155236026,0.13983913,0.122692049,0.114525357,0.114525357
0.277645493,0.291497866,0.291561476,0.307288817,0.307288817,0.324322484,0.298851566,0.303321546,0.265308969,0.25044821,0.215774001,0.233033122,0.233033122,0.236564558,0.229787602,0.233377719,0.221683253,0.209419539,0.184289223,0.166968379,0.166968379,0.152805593,0.127955318,0.113679578,0.137264103,0.167440918,0.184919276,0.238814952,0.238814952,0.300618438,0.331528079,0.360910115,0.391094944,0.368521602,0.357861475,0.374392485,0.374392485,0.357770979,0.349870412,0.350318599,0.317226709,0.277361836,0.228487278,0.198377834,0.198377834,0.155780875,0.186678726,0.181729667,0.233796428,0.227580255,0.267423839,0.269835017,0.269835017,0.266655929,0.272284067,0.258389589,0.243638528,0.215906337,0.195518932,0.168935052,0.168935052,0.128857242,0.12369847,0.110038443,0.080968845,0.069515717,0.062959819,0.055088037,0.055088037,0.037376665,0.030533471,0.025544306,0.123348652,0.166932506,0.212085777,0.239813979,0.239813979,0.316417342,0.285622515,0.271306896,0.240830516,0.240007895,0.212344333,0.185539035,0.185539035,0.182972701,0.153016954,0.135270963,0.140451285,0.161133986,0.179804267,0.164761156,0.164761156,0.198631638,0.161227507,0.130609676,0.076634,0.066724439,0.049088644,0.072564768,0.072564768,0.080414652,0.089072824,0.098345412,0.110779304,0.094652756,0.078539296,0.075142677,0.075142677,0.061841123,0.07932247,0.080997483,0.107775008,0.105164746,0.118568721,0.1065225,0.1065225,0.098107828,0.080020291,0.064491826,0.04508512,0.039509223
0.31034656,0.31034656,0.322781463,0.329140319,0.331108017,0.323892302,0.307165131,0.299579233,0.298475506,0.298475506,0.281895045,0.282624018,0.278986293,0.26800346,0.253374138,0.239444075,0.229280133,0.229280133,0.210769865,0.20495968,0.1986012,0.174339996,0.15801692,0.144426458,0.140424181,0.140424181,0.124722533,0.192170397,0.210659677,0.282948281,0.321827822,0.38629798,0.378818434,0.378818434,0.373586582,0.341032343,0.346071956,0.312038938,0.31463378,0.300718442,0.27949488,0.27949488,0.291536632,0.250898444,0.222408795,0.185994671,0.209287735,0.207108915,0.228477076,0.228477076,0.261641474,0.290654681,0.316480929,0.34053289,0.33666135,0.351354614,0.329903529,0.329903529,0.31397327,0.269784401,0.242604933,0.168445224,0.162859044,0.128628634,0.119335403,0.119335403,0.113374606,0.102211173,0.102092362,0.065155063,0.055449182,0.043447006,0.097273466,0.097273466,0.106790997,0.152579467,0.19167642,0.266578069,0.25026171,0.247431332,0.247529171,0.247529171,0.233390603,0.217108085,0.205798618,0.178603337,0.158510371,0.128739598,0.16665982,0.16665982,0.166126251,0.174174134,0.192323249,0.20399193,0.19075001,0.160859851,0.177310915,0.177310915,0.170308625,0.172313354,0.185338633,0.190838167,0.176977631,0.160415471,0.144630721,0.144630721,0.133398448,0.11464743,0.097022288,0.110881936,0.124223253,0.133205514,0.135332426,0.135332426,0.160978444,0.154412967,0.146892302,0.119934267,0.106366447,0.094584208,0.085140907,0.085140907
0.251426585,0.252714335,0.256818809,0.266016241,0.267183268,0.264779358,0.252496862,0.254010894,0.250104073,0.247352278,0.23186241,0.224172062,0.224759162,0.228171163,0.211504339,0.200312792,0.160560013,0.175955081,0.167792317,0.164234762,0.164234762,0.165145061,0.144722048,0.153051798,0.147498917,0.196490264,0.210799653,0.252218219,0.252218219,0.308473289,0.354607981,0.40431676,0.399140635,0.378122837,0.378672476,0.377874786,0.377874786,0.339495696,0.334479129,0.336660196,0.309158899,0.276670179,0.243733,0.214518129,0.214518129,0.179547696,0.199739035,0.188796863,0.220421764,0.217736673,0.248024391,0.250593524,0.250593524,0.247353682,0.256464492,0.250593081,0.255602418,0.23736202,0.230382385,0.20213269,0.20213269,0.174911279,0.154162455,0.130646803,0.090403215,0.081105402,0.069012668,0.061014366,0.061014366,0.050713828,0.041837063,0.035146063,0.108301313,0.142577475,0.177763479,0.201468526,0.201468526,0.263555778,0.245365482,0.236261406,0.206455174,0.213794042,0.194197501,0.180541237,0.180541237,0.177123452,0.153514112,0.152689727,0.139115083,0.148723573,0.15177395,0.136260507,0.136260507,0.154118646,0.14164785,0.123834895,0.114245587,0.11403526,0.122140286,0.132505844,0.132505844,0.141929306,0.142087554,0.139856366,0.134959246,0.120103999,0.105604492,0.092428656,0.092428656,0.075717442,0.082319827,0.076855464,0.083588646,0.080353958,0.089504894,0.08879739,0.08879739,0.084354191,0.074047627,0.066817568,0.063756111,0.059523572
0.301552032,0.305499471,0.307494634,0.317889365,0.317889365,0.321998482,0.301993422,0.302797863,0.280995782,0.270284477,0.24402145,0.248758662,0.248758662,0.251018801,0.237354763,0.232494503,0.221736482,0.233535562,0.223723984,0.21197898,0.21197898,0.217184424,0.190406713,0.185250117,0.145636079,0.178946718,0.179680968,0.224168066,0.224168066,0.262199561,0.30996018,0.36325001,0.379219176,0.357080046,0.356896941,0.357634063,0.357634063,0.325764739,0.322749878,0.321404461,0.297270092,0.26700907,0.236063616,0.2085861,0.2085861,0.173546368,0.205985732,0.20189446,0.256521835,0.259705993,0.304223473,0.307340795,0.307340795,0.308686452,0.30524584,0.293625077,0.278656923,0.25377334,0.2328002,0.205068268,0.205068268,0.175116357,0.181362867,0.167032487,0.141142764,0.125529945,0.126749103,0.125042052,0.125042052,0.100021937,0.085896853,0.080711329,0.155884413,0.18574098,0.207681007,0.231369984,0.231369984,0.293986112,0.271212474,0.260213052,0.250681451,0.252498281,0.23585207,0.211082437,0.211082437,0.21381273,0.183620089,0.162588159,0.157792431,0.17436707,0.186898246,0.17349383,0.17349383,0.200311051,0.169555185,0.144886384,0.121186316,0.117993115,0.112897292,0.129328674,0.129328674,0.146675704,0.147234462,0.145315689,0.14594372,0.129801555,0.113527799,0.109284398,0.109284398,0.09607562,0.108644718,0.108093755,0.129693309,0.125334886,0.13492845,0.131757264,0.131757264,0.126892348,0.112439948,0.101195358,0.090110918,0.083222712
0.316640256,0.31426937,0.313057258,0.319819156,0.318479523,0.316381486,0.297478831,0.292097139,0.275342825,0.264947243,0.242134818,0.245260143,0.241296053,0.242938697,0.233788929,0.229537429,0.231223353,0.242077898,0.238176565,0.224824543,0.22398639,0.231009842,0.201663083,0.190667385,0.153716019,0.184588787,0.18649068,0.233364737,0.233364737,0.273278714,0.325607648,0.377929483,0.398029081,0.372957032,0.372613739,0.361572828,0.361572828,0.321232287,0.320714078,0.315116809,0.287800227,0.260719337,0.238142418,0.209807008,0.209807008,0.173356194,0.213283893,0.212448146,0.274316021,0.278015664,0.329087292,0.331674881,0.331674881,0.331210844,0.326279615,0.313346055,0.302576786,0.277962157,0.257470326,0.22477006,0.22477006,0.195864772,0.197788483,0.178115717,0.147369457,0.132313367,0.134194734,0.129777292,0.129777292,0.105183183,0.089735966,0.082354791,0.159975686,0.190107569,0.214635105,0.239126664,0.239126664,0.304370781,0.278512326,0.264680509,0.264526866,0.26933673,0.254915193,0.227462855,0.227462855,0.236304819,0.202910032,0.177199279,0.171263295,0.18815216,0.202500933,0.187777506,0.187777506,0.216128117,0.184769706,0.157706817,0.142199053,0.142635917,0.142312148,0.161921268,0.161921268,0.185663532,0.180330528,0.176342216,0.166098254,0.145582963,0.120527742,0.114255825,0.114255825,0.097563928,0.115683968,0.116507083,0.142767685,0.135772522,0.149216672,0.146081494,0.146081494,0.138093963,0.123142371,0.109916863,0.101319921,0.093951019
