yield,tmax_apr,tmax_may,tmax_jun,tmax_jul,prcp_apr,prcp_may,prcp_jun,prcp_jul
1.345240507,25.75128365,29.17581749,31.63345718,34.13145447,275.3949585,165.52034,195.3730011,81.9961853
2.320539875,26.20093536,29.36432266,31.90365982,34.29549789,287.5261536,176.2708893,196.970459,73.05467224
4.217708288,13.61616611,22.18209648,24.55800056,27.69516182,68.42333221,80.83666992,145.7966766,52.69666672
7.003491443,15.00565338,22.18960571,24.56770325,27.28181076,49.6269455,101.723053,111.7411118,70.92055511
2.931914246,14.04498863,18.74360085,24.43680191,27.0170536,29.50229836,125.7313156,104.294632,121.602356
3.290417101,14.17363739,18.5486393,24.52234077,26.88251686,18.10135651,121.332634,86.28756714,135.5432739
4.069489777,14.63347149,18.54582214,24.84787941,27.22732544,14.45472336,110.0316086,98.32311249,120.3069077
3.232643391,14.05603695,18.24415207,24.46632576,26.77875137,11.66289425,111.3001251,97.20867157,123.3301239
2.499583779,13.13259029,17.88812256,23.78459167,26.30628014,11.37949371,115.6784363,79.60730743,142.5189972
5.389159216,15.76698017,18.79328537,25.32767677,27.87558174,20.95865822,174.9351349,99.37728119,73.18128204
5.104196376,20.04895401,22.75552559,28.56201935,30.08898544,81.39863586,183.252243,204.5406189,190.9022064
4.066840588,19.80258751,22.58344078,28.40814209,29.98378754,82.19407654,146.5948029,204.3059082,202.2937012
2.586990963,21.94659424,25.94086266,31.29683685,32.37944412,181.0895996,164.391983,72.37158966,187.041626
2.902012348,22.09423065,26.1201458,31.60401726,32.56921005,152.9955902,166.8409119,70.18809509,127.9966049
2.893169768,21.82717514,25.8003521,31.08076286,32.29767609,164.1074371,163.0569305,85.94606781,222.166153
3.116047465,18.01968002,20.01928329,28.11452103,30.70049477,76.60323334,101.8074036,104.480957,60.90007401
1.674759339,17.83097267,20.95700073,27.76948738,29.43219566,110.8395157,177.7332306,132.4484406,96.59280396
2.419850545,18.25456619,20.90875435,28.67765427,30.70954895,74.12253571,110.3765182,163.8810577,71.36430359
2.416257232,13.66562176,18.02607346,24.60420418,27.27732849,8.510684013,111.645813,67.22316742,117.4458694
3.167732263,12.79321003,17.47915649,23.6917057,26.14928627,20.10991669,99.32559204,107.6545334,71.74755859
5.01015755,16.32099724,18.4251194,25.75048828,28.46949196,8.131041527,207.8738251,109.3984604,56.99987411
3.669350241,14.55342197,17.87431908,24.86757088,27.06037521,19.57438469,148.7038727,80.33259583,87.89700317
4.57735802,15.68091011,18.17206955,25.41134644,28.10656548,11.17508793,195.317688,118.001358,50.92757797
3.081378299,14.01144218,18.39875412,25.15369987,28.21366882,13.73211384,82.23693085,96.27236938,66.35289001
2.918421273,13.53893089,18.04211235,24.68388176,27.58782768,8.129541397,85.48986053,85.47795868,85.06993866
2.58071432,14.00438118,18.32209587,24.83769989,27.66501427,14.44534683,77.36250305,93.55128479,57.17096329
2.876557571,12.75077248,17.42140579,23.98381424,26.7989006,12.02886009,82.2828064,102.7871399,73.42570496
3.205265991,14.7188673,17.89770126,24.88341522,27.56212807,12.72025776,184.0437469,106.1365509,61.10350418
3.121376086,12.89385986,17.54979706,23.93592262,26.64424515,11.90269661,91.67797852,97.15284729,78.83925629
4.713261599,15.39226723,18.51630974,25.31146812,27.67394638,23.42300606,136.1463165,101.0880661,105.4824219
5.307356741,17.07351875,25.14354897,26.55666733,27.69014359,107.6888885,97.8777771,194.3444519,102.577774
6.08651355,15.59565926,18.02161026,25.19368744,27.81480789,18.12065125,115.5399246,92.23860931,111.8862534
5.322452498,15.6180191,18.07158089,25.24841309,27.98028755,12.67391872,134.4753265,79.48609161,134.210144
2.816823911,15.51792812,18.07096481,25.31571388,28.01472473,15.62321281,151.3764343,56.10736847,110.4907684
3.551320207,13.80622864,20.76164818,24.38922501,27.09986877,81.86869049,131.1010132,88.72727203,55.69696808
5.642322684,25.83825684,29.98130417,33.35520935,34.59439087,160.0454559,61.21022797,131.4602356,93.22727203
8.393632352,18.1501503,22.51418686,30.9425087,29.41767883,78.17287445,113.6810074,23.26904869,172.8794403
9.392399259,14.49268818,21.18982506,27.21918678,28.28284836,64.16932678,88.49689484,83.31889343,158.0468903
7.957629008,18.18600082,22.50290298,30.82450104,29.29435539,61.79999924,129.6199951,24.84000015,177.2799988
9.833427661,15.81497288,21.88520622,28.55534554,28.06230927,65.86565399,106.0296402,164.2517242,162.2042389
12.18516236,15.30932236,21.99255371,28.07570648,28.25159264,62.93528748,108.3729324,137.4026337,136.8725128
9.660406933,18.35178375,22.64395332,30.76698875,29.303442,63.27740479,105.8099976,38.91259384,177.1218719
9.177111193,17.58258629,22.33341026,29.62306595,28.63169098,88.92124939,94.5291214,141.0920868,153.0753326
8.942928466,18.81300545,22.91282654,30.8831234,29.63342476,99.58571625,83.76866913,67.44043732,202.5542145
5.614635769,19.5269413,22.83041191,31.34047318,30.48290634,141.6828613,92.05064392,59.8968277,175.6711121
6.453291034,20.30765343,23.11938667,31.64110565,30.88267899,117.4321747,118.9115982,28.98085403,151.3387146
10.26274268,14.90570068,21.32524872,27.47627068,28.04419518,58.44318008,156.0635223,110.7908478,153.1944427
9.084987976,17.73760605,22.61579323,30.0743103,29.1170826,65.7594986,127.0222244,83.94120789,208.1258698
8.956296462,18.0935421,22.43372536,29.93997955,28.91644287,103.6812057,88.68917084,110.8179626,161.8661041
8.450416611,18.27392769,22.5081768,29.8743515,29.01089668,145.4286346,86.53016663,124.1354675,178.4566498
6.753246291,19.07534027,22.68202591,31.10501671,30.1199646,163.1619263,94.31333923,53.05528259,204.2197266
8.613296563,16.86860275,22.09804916,29.49711037,28.6940403,70.43737793,112.0838852,107.7741241,173.1523132
4.230359905,20.49814796,22.95125389,31.32370377,30.98297501,116.7777786,144.0888824,48.52222061,233.8777771
8.288082591,17.50483322,22.30112839,30.04899979,28.58919334,54.40000153,98.76999664,63.72999954,182.8600006
6.522204171,20.97312546,23.18177223,31.37830353,31.37331772,118.5219727,166.9914093,93.47702026,266.0037842
8.275389299,19.35786438,22.94402122,31.33250809,30.00088692,80.07549286,91.85387421,40.0141983,251.6725769
8.878156288,16.18623352,21.94991493,28.94019127,28.79743385,46.84022141,105.857338,138.687561,203.6777802
9.087036884,17.59333801,22.30421829,30.53923225,28.97323227,82.85889435,98.08041382,26.70513916,180.9848633
9.698039632,17.11130142,22.22575188,30.06764221,28.58253098,73.69239807,98.00614166,72.43972015,203.7830658
9.2971903,16.12314606,22.16952324,29.10601807,28.23515511,64.61026764,101.3092575,128.8642426,198.0964355
8.246219208,16.36139679,21.74826813,29.11792374,28.45120621,73.65382385,94.26348114,111.5389709,201.5783386
6.608554691,19.29733658,22.819664,31.10593987,30.13818741,148.3707428,94.87271881,75.12555695,188.08815
4.502923289,20.25014877,22.77100372,31.27503586,30.79005432,115.0372238,135.4861145,67.79055786,193.9250031
9.307929088,14.86651325,21.31278419,27.4803257,28.42007828,62.61889648,162.0013885,93.43041992,147.3601379
8.564266831,15.68033028,21.44583511,28.67172241,28.56133461,65.21666718,92.20400238,97.21578217,205.9847107
9.6210128,16.62011719,22.01203156,29.4210186,28.18370819,67.24763489,101.9180527,103.7361145,184.4761047
8.835927643,16.17204666,22.05466843,28.74701309,28.57107925,54.5250473,113.1083374,153.914093,164.4964294
10.00420416,15.23315239,21.59504318,27.88892937,27.91645432,61.39590836,133.6670837,166.9462891,143.387085
8.921721049,16.81417084,22.25642204,29.56869507,28.99241829,52.4865303,112.8466949,126.0684814,196.2721252
9.982843864,18.04288673,22.74006462,30.31476593,29.18618011,51.32089615,114.2421417,74.22661591,188.6951752
9.543792959,18.1012249,22.61687469,30.26792336,29.23396492,76.78520966,105.663681,70.56546783,153.2498474
8.72434369,19.090662,22.90542603,31.10019493,29.6949234,93.30518341,98.70851898,45.19407272,209.5074005
7.007177926,20.10210228,23.15607452,31.51618958,30.60595703,122.1937714,114.6259995,39.67621994,193.5262146
5.629294144,19.60731506,22.60412216,31.2232399,30.39122009,137.1888885,112.6388855,57.23332977,160.4833374
9.548443077,16.92150879,22.44600296,29.57732773,28.88323402,44.45861053,99.66694641,117.6849976,159.9158325
9.334599708,17.57701302,22.25910378,30.17556763,28.68010139,61.23126221,103.1775284,40.78453064,163.3298645
9.279111459,14.73633289,21.26967812,27.39033318,28.5045166,68.48999786,102.9899979,90.37999725,150.2200012
9.18102838,17.4306736,22.56059265,30.03733063,29.18289566,54.88198853,136.7089081,102.6832123,186.03302
9.428095721,16.63885498,22.33263397,29.82279396,28.53061104,68.04180145,109.7037582,127.3383331,195.2981873
5.585667034,21.06894302,23.67943573,31.87718582,31.468853,93.66333008,181.9294434,45.68777847,152.980011
8.527632227,19.20689201,23.04063416,31.11303329,29.74443054,112.9969711,97.58133698,52.64916611,201.8974762
9.150038935,18.68276215,22.77589607,31.0262661,29.51734161,72.80521393,88.01809692,46.86375427,226.160553
9.105824525,18.16734505,22.43007851,30.23773003,29.21152687,115.5137024,84.84833527,97.04555511,145.6651917
11.07525786,15.11156273,21.72911835,27.77974129,28.15385628,61.02230453,114.1670074,114.1671906,139.2073517
9.317355731,17.1040554,22.30505371,29.79294395,28.56806374,49.4066658,111.9133301,99.28333282,159.2899933
4.526564818,20.52574158,23.0338707,31.50462914,30.99605751,116.422226,159.5111084,52.2555542,138.3999939
9.455911051,17.78811264,22.52929115,29.91498947,28.9604969,85.74773407,120.2764053,98.12605286,175.8554688
8.522781322,18.72616768,22.96500015,31.39500046,29.92290306,52.81000137,104.7699966,22.31999969,193.6900024
5.288699534,21.42552757,23.89223862,32.08477783,31.79315376,95.54389191,193,60.09222412,141.9283295
5.913761281,19.63644981,22.87577248,31.2319603,30.44380951,134.1756897,100.2290039,67.71383667,155.6500092
9.330241697,15.99968529,22.54076195,29.08362961,28.47130775,66.09555817,114.8927765,136.4511108,204.1877747
10.28818628,18.60659981,22.80404663,30.81034088,29.49548912,81.96799469,77.08467102,52.96496964,236.6344757
7.861935082,18.51226044,22.62606049,30.62676048,29.51589012,111.5550613,90.17889404,81.80592346,177.2241974
6.530313495,20.90975952,23.61014366,31.98906326,31.3955574,95.21133423,154.5419922,38.61310959,167.4524384
10.32686846,14.87647247,21.64619637,27.56575203,28.02996063,55.45420837,88.00020599,136.8734283,123.1579514
10.09278412,17.76894569,22.74206543,30.23420143,29.1132946,49.21360779,117.0055542,73.36434937,179.1381378
8.731918111,17.37539291,22.12452316,29.40815163,28.46320152,89.21638489,90.10508728,132.1184387,189.3341064
10.24916465,17.07834816,22.18748093,29.89651489,28.43938637,69.83158112,104.6329346,96.0443573,189.0212097
5.481993842,20.48417473,23.08529091,31.62246513,31.02223206,109.7261047,138.346756,51.48657227,128.5074921
5.33925545,20.56637764,23.08606911,31.55195808,31.26176643,131.3344727,163.903183,126.8554611,253.5051727
10.24962313,15.65056133,22.16734505,28.57611084,28.34246063,71.13407135,111.3795242,173.1361084,167.1084137
9.129807939,14.85115528,21.58324623,27.55244064,28.13287354,61.3793335,99.99821472,111.3340073,152.5791016
9.89587345,17.2712059,22.58917427,29.95064735,29.17599487,36.50270844,102.5173111,91.71534729,155.290863
6.497165723,15.73374462,21.2719059,28.13724518,29.20048332,71.71998596,80.5674057,97.42700958,51.93841171
6.346626594,15.50718403,21.23365974,27.85855484,29.30150986,78.96881866,88.01480865,113.312233,46.5261116
8.695699339,16.09436035,21.370327,28.73689079,28.06268883,87.0750351,79.50341034,130.875473,188.6008148
6.866279633,16.39185333,21.43575287,28.20501328,28.8380909,66.09820557,76.88956451,73.81141663,75.77432251
7.751431503,17.23240089,21.40775108,28.39275169,28.23313332,106.6374664,77.99385071,149.5849152,139.106781
8.745194812,16.4181881,21.48201561,28.67163086,28.43442535,89.76148224,66.49697876,150.4229889,112.4462204
8.36271187,16.35975075,21.44693565,28.51408386,28.5933075,109.8650055,74.75500488,194.2149963,92.58499908
8.287259219,16.91585541,21.44303322,28.41932487,28.13542557,98.00032806,76.28975677,170.0905609,126.7213593
7.798360128,20.01614189,22.95049477,30.60216141,30.00213814,124.08815,121.6674347,99.9990387,173.2476959
7.552605801,18.6062336,21.92327881,29.13277435,28.9179306,146.2687836,92.17625427,135.0489502,149.9780273
6.951057206,16.93399811,21.62011528,28.41443825,28.8716774,78.49639893,79.68613434,111.8553314,81.2453537
6.400432167,20.28175926,22.79623795,30.58055496,30.22688103,149.2000122,129.7611084,69.6277771,234.1944427
7.399600163,15.02547169,21.06339836,27.46756744,28.78576469,88.4944458,75.80399323,112.0485077,62.0476532
7.36218763,17.69668579,21.54275131,28.75495338,28.74319839,132.3999939,74.47611237,162.8144531,99.94721985
8.077950503,15.64890671,21.1569252,28.24217415,28.53365517,112.382782,74.14138794,105.3824921,115.6377716
6.901062979,20.33126068,23.07159233,31.09897041,30.67912102,146.2483368,147.4061127,63.40815353,214.7907257
7.459489645,17.28633308,21.67805481,28.5278511,28.54182434,92.81388855,91.98083496,150.1511078,101.8552856
7.025950788,17.76597977,21.71233177,28.81458855,28.78669548,122.622406,93.32819366,131.2547913,106.6208572
7.830204046,17.7007122,21.54775238,28.66399956,28.56449318,118.2556915,91.07207489,119.8950043,137.6165314
7.454181911,17.34852028,21.41843605,28.46234703,28.59729004,113.1189041,81.47875977,153.7526093,91.64060211
7.865861845,16.58640671,21.47855568,28.4235096,28.53352165,97.99810028,73.43460846,145.0503235,84.07857513
6.303983764,19.95266724,22.82709694,30.15983391,30.08919334,132.8500061,106.7900009,111.1999969,168.9400024
8.463121484,15.64020729,21.13668442,28.51289749,28.2088356,89.33410645,68.11299896,101.6979904,198.1958771
6.782375578,16.40104866,21.4592495,28.36286545,29.08805466,60.98223495,73.90145111,82.54946899,62.44120026
7.396921167,19.9855938,23.04216194,30.90726471,30.1624794,128.93927,123.8521652,87.47550201,165.1818085
7.43417834,15.19066715,21.16937256,27.65901184,28.82110023,71.52444458,79.55296326,127.3040771,60.02110672
7.038880302,14.97300434,20.78875542,27.74408531,28.46905518,94.71133423,102.4357758,81.16333008,121.4093399
6.46166189,14.91741657,20.92765236,27.2678051,28.68893433,89.85055542,75.81277466,108.7799988,72.83666992
7.486300007,17.10295296,21.68358231,28.51890564,28.74542618,88.7386322,79.59860229,129.3429718,85.25614166
7.703673674,15.19822979,21.05099678,27.7752018,28.63958359,77.42578125,88.92134094,109.5308838,92.47489166
6.673165898,16.22926331,21.3591938,28.23633385,28.6515789,100.1022186,83.1213913,136.9241638,80.75945282
9.26635847,15.84520435,21.34328079,28.76636696,28.23933029,84.95733643,78.62510681,124.529335,217.0639954
7.252294442,19.84227371,22.53535843,29.93963814,29.82044983,149.9125366,129.8903046,136.9843445,188.7686462
7.487606056,15.08250046,20.86809921,28.00027847,28.49112892,94.68333435,83.2333374,49.80555725,145.0611115
6.2261378,20.63409233,23.09339142,31.3809948,31.19297028,133.6239014,161.236145,99.24130249,230.6388397
7.139661014,15.60857582,21.09020233,28.38923836,28.36401939,115.6983719,69.38343048,80.31586456,142.9683838
6.948996036,16.83750534,21.56251717,28.42768478,28.9355545,78.61482239,77.44192505,96.02250671,80.33763123
8.168357393,17.91619682,21.59194183,28.8222084,28.6757679,136.8648529,74.82277679,149.2223511,117.1272125
7.167418227,18.54144478,22.04950333,29.33204842,29.04138756,135.4128571,80.64324188,113.1245575,169.856369
7.090399905,15.0508337,21.05999947,27.65749931,28.69032288,69.65000153,108.9300003,126.2399979,78.41000366
6.472366329,19.76425362,23.08353233,30.89528465,29.99594879,129.6385193,94.98740387,98.06925201,144.2792511
7.559159839,17.7616272,21.62346458,28.88014412,28.9378891,131.851181,81.33265686,108.7733994,115.9154892
8.757898058,18.30166626,22.61709785,29.79833412,28.98983955,131.4499969,102.7900009,145.7400055,183.7200012
7.153032789,15.81721497,21.25608253,27.85731506,28.77176285,98.63600159,98.5779953,158.6639862,68.39533997
9.361593703,16.85204697,21.77694702,29.07126045,28.2215519,85.90899658,87.17208099,127.057251,166.575058
5.392666584,20.80092621,23.19372749,31.17425919,30.9247303,151.7555542,125.0111084,77.47777557,223.8888855
7.061442742,17.11684036,21.51962852,28.45484352,28.6907711,106.8783798,69.46121216,98.46929169,84.0111084
8.524260748,15.90015793,21.19934464,28.58222961,28.12061882,88.96453094,62.55567551,116.0565414,170.5652924
6.84680172,15.59526443,21.0382309,27.48570824,28.68268013,89.50749207,102.0038834,165.5138855,61.46639252
8.109723441,16.72929764,21.1409111,29.92348671,28.22023773,106.728653,143.0855255,29.36470795,150.3101501
7.908905436,17.21245193,21.25647354,30.06715393,28.48233604,124.4732819,148.7723999,46.71897888,210.1377258
10.15433879,14.70597649,20.97776031,27.03745651,27.29358101,32.63131332,119.7727203,173.6010132,195.6111145
9.035260203,16.12895966,20.87473297,29.73589325,27.87367821,105.4727783,180.1064453,56.34204483,141.4115601
8.937523496,15.80473232,21.66676521,29.03593254,27.84385681,59.45740128,87.21996307,166.352417,117.8361816
9.704982615,15.42130661,21.59534264,28.51958275,27.5639534,50.72563171,95.09275818,189.7983398,128.0118256
9.765345934,16.55018997,21.52704048,29.84011078,28.22914314,82.97468567,137.6344757,44.19917297,206.8777313
10.07942452,14.84457397,21.28727531,27.79221535,27.20936775,44.29511642,103.4163895,194.2108307,173.6526642
10.37649582,15.05405426,21.49462318,28.12746239,27.35437012,48.21392059,104.1913071,169.0062714,140.1296692
8.765606358,15.19770336,21.3637352,29.22840309,27.9700985,155.3701935,112.8751221,42.85829926,145.4654541
9.794120898,15.11995506,21.26024628,28.16724777,27.40008545,48.39030838,102.0261154,208.2408447,149.0458069
9.400725596,15.92197132,21.20563889,29.52423096,27.90652847,88.59241486,126.766922,55.67944336,159.8830261
9.625673152,15.94014168,21.01142311,29.78195763,27.91748619,91.84700775,148.0514526,68.76869202,133.1842499
8.422968352,16.93166733,21.28198242,30.14330482,28.33940506,118.905899,174.0851898,38.11822891,190.9985046
9.599558292,15.83845234,22.21919632,29.13623047,28.03722191,67.58904266,110.2362671,169.8969879,186.6808167
9.230921605,14.71316147,20.75374031,27.71567726,27.19863129,38.90990448,129.0194855,164.0324707,178.508728
9.573350251,15.56305981,21.71715927,29.54323769,28.40975952,144.1209106,142.9729919,50.50545502,92.27574158
9.805334118,14.51838493,20.89675331,27.19551468,26.99863052,40.67728806,101.7328339,175.0283051,237.2976837
8.887362185,14.92358971,21.5367012,28.85491562,28.17422104,163.0533752,140.6282806,85.00085449,104.6329498
10.59612066,14.67399025,21.07033157,27.15903664,27.31698036,36.88277817,113.2694397,171.0872192,195.1350098
9.86313048,15.4736681,22.22740364,28.66241074,28.05279732,68.87149048,108.9230652,151.6437988,184.2599487
9.952679409,15.96554756,21.17705917,29.95711327,28.13851166,117.0047607,132.9117737,44.28440475,130.9239197
9.252963041,16.99692917,21.77252579,30.39750671,28.63578796,85.19818115,129.9048004,54.48845291,178.9965973
10.70282296,14.63761139,21.19536591,27.6659565,27.09266663,52.61301041,103.7745438,173.1004791,151.8321075
8.867948095,16.83535767,22.06287956,30.21306992,28.41229248,58.27767944,118.5301056,70.23394012,225.3243408
8.071570072,14.52860451,21.14003754,28.15612984,27.94522285,153.6125641,167.6972809,125.4667816,116.6876526
11.09183843,14.35702038,21.04437447,27.33777809,26.97947693,57.68983078,118.9961548,212.3703156,178.0218506
8.971534027,14.7063179,21.09297371,28.17617989,27.70269203,120.3635712,134.9582977,86.12849426,142.9108734
9.60772631,14.68076515,21.18937492,27.52209854,27.08679771,43.4645462,116.4241943,154.9239197,180.2088013
9.047527907,14.56102848,20.86831093,27.43444443,27.07466698,40.37943649,102.1745682,203.2754974,195.2392578
10.0929351,15.170084,20.98637581,28.30289268,27.4523735,42.96509552,124.6920319,161.4336853,151.2426605
7.76738276,18.53665352,22.3419075,31.23589706,29.37083054,160.5323334,181.7981873,71.17778015,148.5277863
9.480299978,16.546381,21.45519257,30.10936546,28.29495621,79.71588898,156.298111,55.76821518,174.7616425
9.041516602,15.52261925,21.29413605,28.70414352,27.5382576,53.10999298,96.02105713,192.4050293,103.9151154
8.591887535,16.53231239,21.25675011,30.05117607,28.21087456,93.26758575,163.252533,45.66102982,140.7061462
10.15127952,15.87242985,21.23714447,29.00221634,27.79164124,52.46143723,127.3519592,96.67502594,142.908844
9.766342997,14.91124153,20.79322815,28.01346397,27.42660332,43.53691864,130.7697449,110.2994919,163.0796814
10.23756633,15.66327667,21.20345116,28.89980507,27.65989685,57.48329544,107.9453506,154.6216125,119.8335876
9.303157604,17.21228409,21.99096489,30.95067596,29.11444855,144.3475647,121.2137299,30.24213028,129.2992096
8.589697794,16.95942688,21.97370148,30.25958252,28.43031311,51.43759155,113.7609329,46.35407639,199.0442657
9.184354302,14.12966156,20.54336548,26.66187477,26.82271767,42.5412674,108.7219315,170.7456055,239.5860596
9.459568255,15.41687679,21.21584511,28.85729599,27.87631989,63.29300308,101.7966309,35.5766983,127.200737
9.920190513,15.67156506,21.38428116,29.75227928,28.17347527,131.4022522,123.7839203,48.40314484,116.142807
9.191441505,16.31880569,21.77646446,29.64118004,28.25879097,66.42794037,106.6548538,113.0567474,158.9581909
10.06179525,15.13277626,21.99111176,28.31949997,27.91178513,70.5103302,97.02085876,164.2415771,186.9160461
9.428954818,16.50240707,21.49725342,29.60023117,28.15473175,64.47825623,98.61282349,80.16860199,156.6139221
8.190552408,16.92055511,21.83673859,30.17185211,28.46935463,53.02222061,111.3888855,45,194.422226
8.044159026,16.41679192,22.19043922,29.87858772,28.37654114,54.37904358,122.4637222,160.7090302,150.7694397
9.919870443,15.17950726,21.81840706,28.45762825,27.60951424,63.31753922,108.7118225,180.6793823,168.6652832
8.879539456,16.64442062,21.84430885,29.95664215,28.49873734,60.4348793,104.4608688,60.86515427,198.6552734
9.602464143,15.08628654,21.15070915,28.39544678,27.85872269,71.9759903,116.0763855,78.79647064,156.3628235
8.444761962,17.28901863,21.92656708,30.43121338,28.5602951,59.30055618,81.75054932,13.52722168,175.6194458
9.090481836,15.70030212,21.95300102,28.97732735,27.9216156,63.11994934,97.55919647,180.4017792,136.3636169
8.570587549,16.72097588,22.15431976,30.18231392,28.42154121,52.57852173,129.6040649,105.9029541,194.9651642
9.581182622,15.21730423,21.65733719,28.99390984,28.88696098,114.6687317,135.5179901,91.52926636,62.35808945
7.845751485,16.9743309,21.52015114,30.1619606,28.44404411,93.35580444,110.3295441,39.3535347,165.2416687
9.071902049,16.76922798,21.70993423,29.92568398,28.49793625,62.39596939,86.66858673,40.63019562,198.2673035
8.325073603,16.84245682,21.66393852,29.91492462,28.4406147,69.69905853,92.30508423,55.96653366,201.1953125
9.351006661,16.06542397,21.37854004,29.26669502,27.87988281,61.57065201,93.05402374,129.1075287,122.0024338
9.582984715,14.06716251,20.45232582,26.83867264,26.82098198,42.66679382,116.7169418,153.9620819,218.3162537
8.1396411,16.8654747,22.13636208,30.90565491,29.2948761,152.7772522,130.3733826,31.80620384,109.9750137
7.94974759,17.73182487,21.73553276,30.54010963,28.78165054,151.4390564,172.8578339,58.7719841,263.2434998
8.922390508,16.29757881,22.38704109,29.65138054,28.32572746,53.68624878,108.2200012,147.5963898,160.4497223
9.231849364,15.24597359,21.59918976,29.01349068,28.32504272,127.3796616,146.8848419,102.8701401,95.26902771
8.746783779,14.70914173,21.11333466,28.30249596,28.11457062,123.1136246,156.8622742,120.0021896,98.84600067
7.928077702,18.04964066,21.87736702,30.68888474,28.96954727,154.3598633,164.4178314,65.45716858,194.8146362
9.27029544,15.02125263,21.36291313,28.76248932,27.99915123,124.3304825,124.608696,53.36664581,140.6758575
9.125407431,16.11805916,22.19457626,29.97021103,29.20387077,137.2273102,161.4760895,75.65110016,58.89778519
9.207473636,15.35218334,21.31323051,29.1622467,27.95615578,107.3730316,99.51978302,28.410532,153.5482635
8.684489186,16.78960228,21.74239349,29.91725922,28.4217453,86.60546875,103.7421722,91.80433655,190.3276825
9.172655069,16.22693825,21.38230896,29.41440773,27.9990921,56.17583466,96.98006439,87.66805267,147.541626
7.065261152,17.24501228,21.15408516,29.92782402,28.54554176,102.2114487,128.0370331,50.23905563,172.4269409
9.493111821,15.62670135,21.14696693,29.56787682,27.89097023,118.8293304,114.1936188,58.70014572,142.9243469
9.832130201,15.95325089,22.43667793,29.07611847,28.20129776,59.003582,118.5264435,142.6487732,181.1432495
9.479810047,16.5069313,21.28739738,30.16840553,28.28835106,121.8425446,154.1905823,43.7913475,139.9459686
9.966871442,15.76174164,22.05875206,29.51564026,29.08971214,123.4074936,144.1484528,76.57104492,61.14421082
9.821322611,16.33647919,21.52381516,29.54800797,28.10933876,81.6125946,118.1429443,68.03845215,168.0141754
9.001668923,15.81186295,21.36586571,28.98068619,27.70090675,47.10532379,84.37293243,152.8391113,103.052803
7.642344062,17.12509155,21.76433563,30.12888908,28.61711502,78.16111755,111.2944489,72.68333435,200.6055603
8.976244511,16.61667061,22.04421997,30.04674339,28.43429756,53.67550659,124.9909821,101.6480331,170.0584869
9.255904436,15.88416672,21.23348236,29.20752144,27.85450935,61.18283463,137.5737457,74.22631073,185.8981323
9.438519631,14.66492748,20.67781258,27.65318489,27.30744743,50.47105789,106.0390396,127.4515381,216.1562347
10.48188938,14.57025528,20.85340118,26.91303253,27.11425209,36.56097031,107.0794983,160.2149048,238.25177
9.056807332,16.4433403,22.15244484,30.45563507,29.2247963,141.5974274,147.7789307,51.46105194,77.8819809
8.803383053,14.25794125,20.42006111,27.21020889,26.95686913,38.32868576,116.933403,159.4433136,233.9689026
9.319797205,15.33755112,21.0083065,28.48615837,27.60515404,49.65985107,151.2039795,108.4153214,134.7238007
6.545128809,19.9535141,22.43493843,31.8927784,30.72627068,166.6327057,180.1884308,15.74048901,140.3931122
7.36610719,19.67495728,22.49237633,31.89483643,30.26052475,174.0305786,144.5153809,23.1869812,117.243248
5.291368705,19.55105972,22.37769699,32.00943756,30.79533768,153.5945282,178.0967712,26.40161705,92.40449524
3.744964309,21.26882553,23.25768661,32.55355453,33.23571777,117.9179382,173.5626221,72.50202179,174.8179169
4.88304537,20.25537109,22.45089531,31.55537033,31.09677505,81.09999847,151.6555481,80.31111145,138.5333405
6.424899962,19.40981102,22.1565876,31.73423767,30.29674339,163.3996277,153.8540344,29.41896439,113.4448395
2.689213948,22.17643738,24.06615067,33.13043213,34.11155701,121.6689606,170.2391815,66.22940826,129.9763947
5.434029454,20.33124924,22.27620888,29.470644,30.16568947,88.42045593,156.5909119,109.5681839,121.1818161
6.990516395,22.08458138,23.83600807,31.02008629,31.81284523,84.32727051,193.4590912,146.6269379,414.7249451
6.56962561,21.10447884,23.13608742,30.9362793,31.01237679,126.6461411,147.222229,106.2973099,314.5030212
6.399575647,22.06175232,24.36209297,31.54486084,32.3417244,107.8411713,155.1407623,78.11798096,158.465271
3.951429009,20.59037018,22.57150459,29.80833244,30.40752602,90.71111298,206.777771,110.422226,177.9888916
6.482496772,22.18300438,23.73958206,31.10033417,32.01016235,79.88118744,219.9664154,82.41970062,367.5600891
6.46025032,20.99500084,22.59910393,30.460186,30.77240181,121.2222214,153.8111115,67.23332977,196.1999969
5.796821127,20.47740746,22.69802856,29.96629715,30.43333244,101.1888885,141.2111053,74.8666687,266.0888977
6.932342288,22.24857903,23.62953568,30.94112015,31.90151596,69.03313446,285.5973511,101.0959625,339.2504883
6.953304762,22.01840782,23.70991135,30.98436356,31.84143639,81.9468689,239.2258606,140.5632324,403.0486755
6.424148246,22.23912048,24.02541161,31.25617599,31.94445419,89.48555756,186.8144531,87.58999634,416.4389038
7.498112096,21.19518661,23.29646683,31.26671791,31.45401382,139.3794098,153.6182861,69.65550995,274.8190918
7.01131589,22.42675972,23.84321404,31.13222122,32.02109146,63.37070847,254.9550476,89.33686829,342.8666687
6.477476293,20.43092537,22.57240105,29.84666634,30.37042999,78.6222229,165.5333405,103.7666702,166.2666626
