TMAX1,TMAX2,TMAX3,TMAX4,TMAX5,TMAX6,TMAX7
17.1571922302246,20.7456836700439,26.7097091674805,28.3643321990967,25.8497505187988,25.3386478424072,18.0307865142822
16.7349281311035,20.1821575164795,26.2825393676758,28.2898006439209,25.6557884216309,25.2030239105225,17.4451580047607
17.9972763061523,21.0489521026611,27.7735996246338,29.2783832550049,27.4939155578613,26.735689163208,19.3911743164063
16.5400104522705,20.3793888092041,26.2307052612305,27.8329753875732,25.5842056274414,25.3451614379883,17.5340538024902
17.868896484375,21.208890914917,27.2358684539795,28.6519889831543,26.5181350708008,25.6941394805908,18.8817901611328
16.7381000518799,20.3528022766113,26.2692985534668,27.7039756774902,25.5147228240967,25.4355754852295,17.7745876312256
17.5591735839844,21.3572444915771,26.379020690918,27.9412155151367,26.2280673980713,26.2534141540527,18.0383739471436
17.5344371795654,21.4516906738281,26.1012859344482,27.713695526123,26.138973236084,26.3950214385986,17.7080688476563
17.743371963501,20.8285369873047,27.0968074798584,28.6251316070557,26.9811248779297,26.1996974945068,18.5861072540283
16.7623844146729,20.1498374938965,26.3122463226318,27.5127601623535,25.5892581939697,25.2150497436523,17.8815250396729
17.9920387268066,22.5557079315186,26.6134433746338,27.8332252502441,26.9359378814697,26.6278877258301,18.1214828491211
17.3178958892822,20.6388034820557,26.8428993225098,28.1060695648193,26.2779750823975,25.6628570556641,18.3569145202637
17.928186416626,21.2354297637939,27.1112194061279,28.883825302124,26.4382801055908,25.6915550231934,18.6767330169678
17.1486549377441,21.0198001861572,26.1675720214844,27.6432018280029,25.8644390106201,26.1681632995605,17.7269325256348
17.0022621154785,21.0907764434814,25.9709510803223,27.4693546295166,25.7770557403564,26.262622833252,17.4796180725098
18.1103706359863,21.5884399414063,26.666202545166,28.3807334899902,26.7723121643066,26.4891662597656,18.3397846221924
18.2367305755615,22.3945446014404,26.7678337097168,28.3061084747314,27.0608348846436,26.9072437286377,18.2785129547119
16.8397674560547,20.4553451538086,26.1268997192383,27.5102844238281,25.5036373138428,25.6847763061523,17.8386058807373
15.6185111999512,19.9545459747314,25.6783981323242,27.3109588623047,25.2831439971924,25.1293716430664,16.7767181396484
15.8339357376099,20.3453636169434,25.3366527557373,26.9820423126221,25.6891651153564,25.3951950073242,16.8650760650635
17.5625820159912,20.9538478851318,27.3190898895264,28.4519367218018,26.5861301422119,25.758337020874,18.9743194580078
15.3220691680908,19.6044864654541,25.3442420959473,27.043249130249,25.1373271942139,25.1345767974854,16.4908008575439
16.3254699707031,20.1983489990234,25.9286251068115,27.4490127563477,25.4760799407959,25.665397644043,17.3113040924072
19.5397911071777,22.1259059906006,29.1521911621094,30.2399749755859,28.9659786224365,27.9140491485596,20.886438369751
19.0453453063965,21.8706836700439,28.7001342773438,29.8952140808105,28.5296058654785,27.8113498687744,20.6800994873047
18.5591011047363,21.5232200622559,28.6986122131348,29.9630279541016,28.8712921142578,28.3828620910645,21.0553741455078
20.6183338165283,22.5705413818359,31.9542236328125,32.9595184326172,30.3779773712158,30.3463878631592,22.5805969238281
20.0090732574463,22.3863792419434,29.4890747070313,30.5806446075439,29.025806427002,27.5144443511963,20.4804649353027
18.5887508392334,21.4131946563721,28.4418697357178,29.6581554412842,28.4717407226563,27.9126033782959,20.6957321166992
22.1170883178711,23.0121364593506,32.6161880493164,32.9710540771484,31.0582752227783,30.4712047576904,23.4445724487305
19.1534080505371,26.2016124725342,28.4293556213379,29.1044731140137,28.2747440338135,27.2642040252686,19.9204540252686
